waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]	[8]	[9]	[10]	[11]	[12]	[13]	[14]	[15]	[16]	[17]	[18]
t0	9/12/2022  09:39:55.922670	9/12/2022  09:39:55.922670	9/12/2022  09:39:55.922670	9/12/2022  09:39:55.922670	9/12/2022  09:39:55.922670	9/12/2022  09:39:55.922670	9/12/2022  09:39:55.922670	9/12/2022  09:39:55.922670	9/12/2022  09:39:55.922670	9/12/2022  09:39:55.922670	9/12/2022  09:39:55.922670	9/12/2022  09:39:55.922670	9/12/2022  09:39:55.922670	9/12/2022  09:39:55.922670	9/12/2022  09:39:55.922670	9/12/2022  09:39:55.922670	9/12/2022  09:39:55.922670	9/12/2022  09:39:55.922670	9/12/2022  09:39:55.922670
delta t	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]	Y[8]	Y[9]	Y[10]	Y[11]	Y[12]	Y[13]	Y[14]	Y[15]	Y[16]	Y[17]	Y[18]
9/12/2022  09:39:55.922670	-4.295405E+1	-8.620869E+0	-1.946751E+1	1.077424E+0	-3.252426E-1	-1.330979E+1	7.589567E+0	-9.503504E+0	-1.951450E+0	-1.949307E+0	-4.962115E-1	-8.322000E-1	-9.634784E+0	-9.315220E-1	-3.449298E+0	-1.976104E+1	-1.809580E+1	-1.395428E+1	-7.375356E+0
9/12/2022  09:39:55.926670	-3.862665E+1	-3.522510E+0	-1.563300E+1	3.557014E+0	3.705363E+0	-9.534017E+0	8.918919E+0	-7.465906E+0	-4.261060E+0	-2.558645E-1	-3.083994E+0	-6.903613E-1	-9.885262E+0	4.485885E+0	-1.118049E+0	-1.123252E+1	-9.957932E+0	-5.348406E+0	-3.409571E-1
9/12/2022  09:39:55.930670	-2.140566E+1	1.166440E+0	-6.933363E+0	4.072523E+0	3.983445E+0	-2.587227E+0	5.912500E+0	-5.287334E+0	-8.193830E+0	-1.524164E+0	-9.320768E+0	-2.605703E+0	-6.821738E+0	8.999685E+0	7.298274E-1	1.883610E+0	1.811824E+0	4.354749E+0	6.104663E+0
9/12/2022  09:39:55.934670	-2.532044E+0	2.365384E+0	1.750517E+0	2.186604E+0	-3.307917E-1	2.761819E+0	-1.085253E+0	-5.625904E+0	-1.476010E+1	-5.913118E+0	-1.954800E+1	-7.944984E+0	-4.711776E+0	9.606690E+0	2.894352E-1	1.213100E+1	1.008001E+1	9.579356E+0	7.984367E+0
9/12/2022  09:39:55.938670	7.317300E+0	2.598878E-1	6.282575E+0	-9.957791E-1	-6.776415E+0	3.310402E+0	-9.225756E+0	-9.467530E+0	-2.332839E+1	-1.165526E+1	-3.157364E+1	-1.547602E+1	-6.657113E+0	5.913758E+0	-2.257536E+0	1.419893E+1	1.059672E+1	8.169543E+0	4.811320E+0
9/12/2022  09:39:55.942670	5.129220E+0	-2.235043E+0	5.706383E+0	-3.485159E+0	-1.131979E+1	-4.476382E-1	-1.497241E+1	-1.527017E+1	-3.162388E+1	-1.607916E+1	-4.175018E+1	-2.213896E+1	-1.240754E+1	2.675654E-1	-5.114006E+0	8.039607E+0	4.536195E+0	2.344419E+0	-4.001481E-1
9/12/2022  09:39:55.946670	-3.478382E+0	-2.189432E+0	2.229768E+0	-3.671955E+0	-1.123187E+1	-5.030361E+0	-1.636534E+1	-1.993774E+1	-3.701507E+1	-1.731332E+1	-4.718287E+1	-2.523289E+1	-1.882349E+1	-4.066245E+0	-6.474273E+0	-1.725833E+0	-2.979223E+0	-3.459215E+0	-3.690940E+0
9/12/2022  09:39:55.950670	-9.645172E+0	7.759448E-1	-9.236686E-1	-1.316289E+0	-6.986064E+0	-6.811912E+0	-1.413530E+1	-2.099363E+1	-3.824695E+1	-1.549164E+1	-4.748869E+1	-2.432847E+1	-2.246433E+1	-5.201995E+0	-6.028278E+0	-9.347902E+0	-6.955165E+0	-6.007628E+0	-3.141772E+0
9/12/2022  09:39:55.954670	-8.380234E+0	4.185509E+0	-1.947170E+0	2.370520E+0	-1.803874E+0	-4.706790E+0	-1.093944E+1	-1.835059E+1	-3.632619E+1	-1.258961E+1	-4.482680E+1	-2.145461E+1	-2.217854E+1	-3.683146E+0	-5.168374E+0	-1.165290E+1	-5.958294E+0	-5.315989E+0	1.724624E-2
9/12/2022  09:39:55.958670	-1.801347E+0	4.847285E+0	-1.337213E+0	5.513239E+0	7.438520E-1	-6.765919E-1	-9.373398E+0	-1.432596E+1	-3.381905E+1	-1.099854E+1	-4.221351E+1	-1.948369E+1	-1.971253E+1	-1.646123E+0	-5.790256E+0	-9.348505E+0	-2.449468E+0	-3.949059E+0	2.825033E+0
9/12/2022  09:39:55.962670	3.611890E+0	1.601214E+0	-8.244866E-1	6.630553E+0	-7.531784E-1	2.123810E+0	-1.025131E+1	-1.187774E+1	-3.300727E+1	-1.186341E+1	-4.140710E+1	-2.002315E+1	-1.803065E+1	-9.566511E-1	-8.699664E+0	-5.462459E+0	-1.675507E-1	-4.432403E+0	3.158576E+0
9/12/2022  09:39:55.966670	2.964556E+0	-3.604668E+0	-1.522851E+0	5.301629E+0	-4.751589E+0	1.897035E+0	-1.233667E+1	-1.240769E+1	-3.424486E+1	-1.436640E+1	-4.191063E+1	-2.241907E+1	-1.884146E+1	-1.866750E+0	-1.289801E+1	-2.619485E+0	-9.636333E-1	-7.021506E+0	1.309169E+0
9/12/2022  09:39:55.970670	-3.009678E+0	-7.172188E+0	-2.945238E+0	2.161826E+0	-8.132665E+0	-6.027725E-1	-1.355314E+1	-1.480782E+1	-3.574819E+1	-1.641899E+1	-4.172498E+1	-2.451341E+1	-2.132815E+1	-3.150983E+0	-1.626679E+1	-1.425263E+0	-3.633984E+0	-9.599102E+0	-5.695773E-1
9/12/2022  09:39:55.974670	-8.950881E+0	-6.642555E+0	-3.627166E+0	-1.589956E+0	-8.577105E+0	-3.014965E+0	-1.263225E+1	-1.645173E+1	-3.499332E+1	-1.619422E+1	-3.914589E+1	-2.441548E+1	-2.298315E+1	-3.398359E+0	-1.706318E+1	-9.349775E-1	-5.414931E+0	-9.627547E+0	-4.574241E-1
9/12/2022  09:39:55.978670	-9.703346E+0	-2.593604E+0	-2.668370E+0	-4.784249E+0	-6.125369E+0	-3.458453E+0	-9.960598E+0	-1.532588E+1	-3.069550E+1	-1.337056E+1	-3.418709E+1	-2.186245E+1	-2.173411E+1	-2.257243E+0	-1.507020E+1	-3.102247E-1	-4.581078E+0	-6.426643E+0	1.867378E+0
9/12/2022  09:39:55.982670	-4.699837E+0	1.796609E+0	-7.662805E-1	-6.689342E+0	-2.879808E+0	-1.953789E+0	-7.131774E+0	-1.164169E+1	-2.391993E+1	-9.257885E+0	-2.861909E+1	-1.822488E+1	-1.761528E+1	-6.247722E-1	-1.160932E+1	7.823613E-2	-1.859849E+0	-1.883748E+0	4.810067E+0
9/12/2022  09:39:55.986670	1.716922E+0	3.098061E+0	1.762114E-1	-7.164609E+0	-1.277253E+0	-1.150182E-1	-5.720217E+0	-7.714452E+0	-1.752738E+1	-5.841558E+0	-2.473134E+1	-1.535810E+1	-1.274590E+1	2.316527E-1	-8.545044E+0	-9.215658E-1	4.015158E-1	9.354054E-1	6.420724E+0
9/12/2022  09:39:55.990670	4.066905E+0	5.099670E-2	-1.457919E+0	-6.607864E+0	-2.357114E+0	4.167475E-1	-6.276501E+0	-6.250298E+0	-1.437130E+1	-4.520483E+0	-2.383711E+1	-1.433076E+1	-9.785880E+0	-2.560616E-1	-7.117061E+0	-3.846888E+0	3.916850E-1	1.037985E-1	5.974630E+0
9/12/2022  09:39:55.994670	2.577016E-1	-5.688259E+0	-5.642333E+0	-5.740675E+0	-5.265395E+0	-6.629655E-1	-8.201063E+0	-8.370045E+0	-1.551857E+1	-5.402157E+0	-2.558520E+1	-1.496752E+1	-1.015795E+1	-1.622535E+0	-7.414530E+0	-7.705784E+0	-1.643445E+0	-3.764349E+0	4.365441E+0
9/12/2022  09:39:55.998670	-6.883490E+0	-1.084591E+1	-1.056930E+1	-5.265576E+0	-8.148802E+0	-2.284360E+0	-1.037854E+1	-1.282492E+1	-1.966975E+1	-7.487365E+0	-2.840800E+1	-1.633740E+1	-1.332273E+1	-2.951342E+0	-8.684799E+0	-1.048868E+1	-3.763204E+0	-8.051399E+0	3.135032E+0
9/12/2022  09:39:56.002670	-1.212115E+1	-1.274821E+1	-1.381155E+1	-5.501917E+0	-9.551959E+0	-3.157527E+0	-1.192522E+1	-1.689823E+1	-2.405547E+1	-9.422824E+0	-3.059152E+1	-1.756817E+1	-1.742473E+1	-3.734502E+0	-1.002972E+1	-1.069543E+1	-4.119415E+0	-1.008918E+1	3.116213E+0
9/12/2022  09:39:56.006670	-1.205565E+1	-1.085269E+1	-1.387086E+1	-6.198941E+0	-9.227554E+0	-2.964075E+0	-1.249468E+1	-1.824182E+1	-2.609745E+1	-1.022494E+1	-3.114940E+1	-1.827626E+1	-2.058837E+1	-4.195168E+0	-1.088902E+1	-8.524939E+0	-2.527047E+0	-8.982237E+0	3.869533E+0
9/12/2022  09:39:56.010670	-7.568816E+0	-6.721889E+0	-1.099709E+1	-6.689528E+0	-7.930196E+0	-2.512422E+0	-1.210530E+1	-1.631183E+1	-2.473803E+1	-9.592250E+0	-3.003429E+1	-1.842589E+1	-2.184987E+1	-4.830932E+0	-1.106512E+1	-5.676941E+0	-4.854007E-1	-6.002988E+0	4.279846E+0
9/12/2022  09:39:56.014670	-2.690468E+0	-2.769230E+0	-6.817753E+0	-6.338950E+0	-6.623581E+0	-2.807567E+0	-1.087097E+1	-1.249934E+1	-2.072888E+1	-7.828930E+0	-2.780856E+1	-1.799688E+1	-2.124793E+1	-5.685808E+0	-1.050311E+1	-3.949731E+0	2.573588E-1	-3.449979E+0	3.645119E+0
9/12/2022  09:39:56.018670	-1.146971E+0	-8.171351E-1	-3.219670E+0	-5.002800E+0	-5.863445E+0	-3.982124E+0	-8.977809E+0	-9.055710E+0	-1.592987E+1	-5.618215E+0	-2.520653E+1	-1.692237E+1	-1.935847E+1	-6.099046E+0	-9.181999E+0	-3.858091E+0	-7.398210E-1	-2.979735E+0	2.249247E+0
9/12/2022  09:39:56.022670	-3.581087E+0	-1.336995E+0	-1.348226E+0	-3.158944E+0	-5.752856E+0	-5.114905E+0	-6.866543E+0	-7.688165E+0	-1.222301E+1	-3.800493E+0	-2.288612E+1	-1.534880E+1	-1.686503E+1	-5.212494E+0	-7.234294E+0	-4.431325E+0	-2.281123E+0	-4.642001E+0	9.850544E-1
9/12/2022  09:39:56.026670	-7.555178E+0	-3.555340E+0	-1.301519E+0	-1.602946E+0	-6.250862E+0	-5.101259E+0	-5.281904E+0	-8.740081E+0	-1.068951E+1	-3.127554E+0	-2.134497E+1	-1.383901E+1	-1.445340E+1	-2.793902E+0	-5.087620E+0	-4.281575E+0	-2.634097E+0	-7.141311E+0	4.866412E-1
9/12/2022  09:39:56.030670	-9.950661E+0	-6.062361E+0	-2.463491E+0	-9.326879E-1	-7.348643E+0	-3.752871E+0	-4.950789E+0	-1.129545E+1	-1.135172E+1	-3.942356E+0	-2.082537E+1	-1.314332E+1	-1.283156E+1	3.826821E-1	-3.360445E+0	-2.934249E+0	-1.029020E+0	-8.898450E+0	6.202232E-1
9/12/2022  09:39:56.034670	-9.488238E+0	-7.484420E+0	-4.012752E+0	-1.212072E+0	-8.902625E+0	-2.090589E+0	-6.052364E+0	-1.389790E+1	-1.339910E+1	-5.903883E+0	-2.116544E+1	-1.360733E+1	-1.253658E+1	2.984116E+0	-2.497999E+0	-1.244370E+0	1.736146E+0	-9.039890E+0	7.671804E-1
9/12/2022  09:39:56.038670	-7.313254E+0	-7.008266E+0	-5.225942E+0	-2.046104E+0	-1.038626E+1	-1.527959E+0	-7.938554E+0	-1.531727E+1	-1.564760E+1	-8.015347E+0	-2.175962E+1	-1.472388E+1	-1.351759E+1	4.053317E+0	-2.438455E+0	-5.857953E-1	4.018415E+0	-7.717508E+0	5.557321E-1
9/12/2022  09:39:56.042670	-5.490832E+0	-4.702773E+0	-5.555722E+0	-2.951551E+0	-1.097923E+1	-2.648333E+0	-9.433570E+0	-1.498095E+1	-1.701910E+1	-9.091070E+0	-2.179650E+1	-1.531428E+1	-1.489200E+1	3.662506E+0	-2.635207E+0	-1.589594E+0	4.655969E+0	-5.773282E+0	2.953370E-1
9/12/2022  09:39:56.046670	-5.034924E+0	-1.540947E+0	-4.692442E+0	-3.674214E+0	-1.008258E+1	-4.652094E+0	-9.567816E+0	-1.302165E+1	-1.691266E+1	-8.447821E+0	-2.070480E+1	-1.431469E+1	-1.528543E+1	2.751573E+0	-2.471570E+0	-3.562148E+0	3.737175E+0	-4.166254E+0	6.865942E-1
9/12/2022  09:39:56.050670	-5.251625E+0	1.017806E+0	-2.717756E+0	-4.190429E+0	-7.859046E+0	-5.969988E+0	-8.202927E+0	-1.007820E+1	-1.536951E+1	-6.337450E+0	-1.849688E+1	-1.159059E+1	-1.369728E+1	2.306665E+0	-1.748674E+0	-5.063956E+0	2.249739E+0	-3.541183E+0	2.086110E+0
9/12/2022  09:39:56.054670	-4.767928E+0	1.829518E+0	-2.027488E-1	-4.451163E+0	-5.258273E+0	-5.529015E+0	-6.054710E+0	-6.973941E+0	-1.295488E+1	-3.747720E+0	-1.572232E+1	-8.114604E+0	-1.029617E+1	2.574135E+0	-8.379634E-1	-5.099356E+0	1.070071E+0	-4.039509E+0	4.030042E+0
9/12/2022  09:39:56.058670	-3.056333E+0	8.311418E-1	1.978196E+0	-4.180686E+0	-3.383092E+0	-3.606486E+0	-4.100527E+0	-4.347555E+0	-1.038319E+1	-1.666595E+0	-1.304899E+1	-5.327112E+0	-6.471380E+0	2.944765E+0	-3.614292E-1	-3.874678E+0	2.695692E-1	-5.274041E+0	5.481220E+0
9/12/2022  09:39:56.062670	-9.552800E-1	-8.145881E-1	3.124460E+0	-2.988168E+0	-2.656358E+0	-1.578847E+0	-2.860901E+0	-2.354961E+0	-8.086784E+0	-3.624164E-1	-1.080859E+1	-4.154928E+0	-3.987803E+0	2.558798E+0	-6.628610E-1	-2.521744E+0	-6.850358E-1	-6.432743E+0	5.603717E+0
9/12/2022  09:39:56.066670	2.225319E-1	-1.448081E+0	3.166280E+0	-7.360620E-1	-2.496360E+0	-8.162255E-1	-2.135607E+0	-6.312931E-1	-6.020916E+0	7.344008E-1	-8.876983E+0	-4.436007E+0	-3.809939E+0	1.088474E+0	-1.511440E+0	-2.109928E+0	-2.140864E+0	-6.574853E+0	4.399886E+0
9/12/2022  09:39:56.070670	3.063060E-2	-9.611229E-2	2.715353E+0	2.171318E+0	-1.831668E+0	-1.664105E+0	-1.373511E+0	1.371356E+0	-3.871751E+0	2.429289E+0	-6.962551E+0	-5.161145E+0	-5.463869E+0	-9.540598E-1	-2.279880E+0	-2.842734E+0	-3.709770E+0	-5.115234E+0	2.682058E+0
9/12/2022  09:39:56.074670	-6.513428E-1	2.770816E+0	2.612219E+0	4.889802E+0	-7.337836E-2	-3.319134E+0	-3.131658E-1	3.819993E+0	-1.528598E+0	4.925908E+0	-5.015723E+0	-5.291226E+0	-7.416993E+0	-2.601845E+0	-2.438368E+0	-4.083152E+0	-4.511177E+0	-2.268918E+0	1.443567E+0
9/12/2022  09:39:56.078670	-4.597331E-1	5.560089E+0	3.297415E+0	6.612880E+0	2.268555E+0	-4.609788E+0	6.833790E-1	6.122512E+0	5.686783E-1	7.465819E+0	-3.377334E+0	-4.485812E+0	-8.177432E+0	-3.151791E+0	-1.948634E+0	-5.065264E+0	-3.971695E+0	9.024973E-1	1.190627E+0
9/12/2022  09:39:56.082670	1.146740E+0	6.781874E+0	4.506804E+0	7.070876E+0	3.885318E+0	-4.950976E+0	8.914292E-1	7.123305E+0	1.552914E+0	8.792227E+0	-2.536845E+0	-3.212409E+0	-7.280677E+0	-2.622998E+0	-1.241833E+0	-5.567445E+0	-2.409313E+0	3.014435E+0	1.765549E+0
9/12/2022  09:39:56.086670	3.368898E+0	6.226431E+0	5.536615E+0	6.655561E+0	3.691434E+0	-4.676056E+0	-1.611206E-1	5.869548E+0	7.166314E-1	8.107083E+0	-2.733853E+0	-2.242070E+0	-5.463417E+0	-1.630241E+0	-8.212994E-1	-5.944701E+0	-8.316672E-1	3.196529E+0	2.702738E+0
9/12/2022  09:39:56.090670	4.809007E+0	5.112004E+0	5.846414E+0	6.075537E+0	1.749070E+0	-4.558480E+0	-2.265729E+0	2.449491E+0	-1.847353E+0	5.762284E+0	-3.770493E+0	-2.006738E+0	-3.988041E+0	-8.493007E-1	-8.356065E-1	-6.573001E+0	-1.112141E-1	1.672685E+0	3.690621E+0
9/12/2022  09:39:56.094670	4.744396E+0	5.032558E+0	5.483817E+0	5.831501E+0	-6.810505E-1	-5.039382E+0	-4.654746E+0	-1.769110E+0	-5.075779E+0	3.112283E+0	-5.190536E+0	-2.329014E+0	-3.716171E+0	-5.473096E-1	-9.698729E-1	-7.306476E+0	-2.762166E-1	-3.677974E-1	4.690509E+0
9/12/2022  09:39:56.098670	3.723572E+0	6.547555E+0	4.976356E+0	5.930346E+0	-2.040058E+0	-5.864062E+0	-6.549535E+0	-4.806576E+0	-7.453011E+0	1.613642E+0	-6.632516E+0	-2.664364E+0	-4.636119E+0	-5.247026E-1	-7.221377E-1	-7.492887E+0	-5.494183E-1	-1.546642E+0	5.669544E+0
9/12/2022  09:39:56.102670	2.944321E+0	8.604865E+0	4.804095E+0	6.026329E+0	-1.622431E+0	-6.388547E+0	-7.655643E+0	-5.273302E+0	-7.918223E+0	1.850385E+0	-8.012586E+0	-2.575062E+0	-6.096724E+0	-4.260849E-1	1.823303E-1	-6.526645E+0	-8.718192E-2	-1.156520E+0	6.318596E+0
9/12/2022  09:39:56.106670	3.037054E+0	9.332602E+0	4.930927E+0	5.803041E+0	-6.666465E-2	-6.195673E+0	-8.203217E+0	-3.272837E+0	-6.535634E+0	3.212421E+0	-9.378230E+0	-2.029482E+0	-7.415627E+0	-8.564287E-2	1.576135E+0	-4.402355E+0	1.251700E+0	5.212740E-1	6.138511E+0
9/12/2022  09:39:56.110670	3.433897E+0	7.591654E+0	4.815737E+0	5.230211E+0	1.195720E+0	-5.426583E+0	-8.554007E+0	-3.287663E-1	-4.435650E+0	4.431990E+0	-1.061067E+1	-1.337971E+0	-8.304153E+0	3.905745E-1	2.987149E+0	-1.747821E+0	2.785932E+0	2.621511E+0	4.882966E+0
9/12/2022  09:39:56.114670	2.939588E+0	4.010049E+0	3.901504E+0	4.493804E+0	1.079822E+0	-4.561039E+0	-8.774852E+0	1.646568E+0	-3.046078E+0	4.527732E+0	-1.131097E+1	-8.545078E-1	-8.820500E+0	8.188506E-1	3.996588E+0	6.771893E-1	3.621364E+0	4.423367E+0	2.938439E+0
9/12/2022  09:39:56.118670	9.732187E-1	6.132446E-1	2.163824E+0	3.733870E+0	-3.311677E-1	-3.920512E+0	-8.576975E+0	1.613679E+0	-3.140863E+0	3.441077E+0	-1.102572E+1	-7.134345E-1	-9.030579E+0	1.173244E+0	4.534231E+0	2.532722E+0	3.422999E+0	5.784807E+0	1.214710E+0
9/12/2022  09:39:56.122670	-1.702679E+0	-6.842543E-1	2.484308E-1	2.904764E+0	-1.907009E+0	-3.404936E+0	-7.657898E+0	2.206088E-3	-4.359075E+0	1.952228E+0	-9.623591E+0	-7.646376E-1	-8.788641E+0	1.627446E+0	4.905063E+0	3.999957E+0	2.663542E+0	6.981945E+0	5.448128E-1
9/12/2022  09:39:56.126670	-3.496022E+0	4.884890E-1	-9.268661E-1	1.925284E+0	-2.393084E+0	-2.706217E+0	-6.100321E+0	-1.745978E+0	-5.503552E+0	1.042505E+0	-7.462152E+0	-6.773577E-1	-7.869168E+0	2.381534E+0	5.555095E+0	5.390115E+0	2.158988E+0	8.204849E+0	1.064031E+0
9/12/2022  09:39:56.130670	-3.328786E+0	2.759273E+0	-7.940818E-1	9.595738E-1	-1.379114E+0	-1.751855E+0	-4.430244E+0	-2.291849E+0	-5.382414E+0	1.242802E+0	-5.163028E+0	-9.511957E-2	-6.297540E+0	3.456155E+0	6.755102E+0	6.696314E+0	2.343678E+0	9.246922E+0	2.105854E+0
9/12/2022  09:39:56.134670	-1.615070E+0	4.182847E+0	4.910642E-1	4.914478E-1	4.262880E-1	-9.006461E-1	-3.256940E+0	-1.328074E+0	-3.608232E+0	2.412202E+0	-3.184813E+0	1.221522E+0	-4.517263E+0	4.646215E+0	8.400921E+0	7.556893E+0	2.943857E+0	9.694469E+0	2.732086E+0
9/12/2022  09:39:56.138670	2.193401E-2	3.791581E+0	2.170280E+0	1.019838E+0	1.765084E+0	-6.587526E-1	-2.811881E+0	3.147978E-1	-8.469102E-1	3.977529E+0	-1.590888E+0	3.254255E+0	-3.186884E+0	5.656782E+0	1.002428E+1	7.664612E+0	3.313608E+0	9.405925E+0	2.468784E+0
9/12/2022  09:39:56.142670	7.551182E-2	2.251272E+0	3.357027E+0	2.577446E+0	1.738965E+0	-1.166647E+0	-2.808584E+0	1.361568E+0	1.585803E+0	5.323140E+0	-2.393364E-1	5.602704E+0	-2.759643E+0	6.275193E+0	1.098163E+1	7.186660E+0	3.082074E+0	8.762094E+0	1.637101E+0
9/12/2022  09:39:56.146670	-1.618883E+0	1.127126E+0	3.501031E+0	4.507201E+0	3.560001E-1	-1.958628E+0	-2.761249E+0	9.919719E-1	2.465007E+0	6.017136E+0	7.862820E-1	7.482549E+0	-3.216539E+0	6.423561E+0	1.071809E+1	6.721777E+0	2.491352E+0	8.370517E+0	1.016216E+0
9/12/2022  09:39:56.150670	-3.807211E+0	1.437314E+0	2.572460E+0	5.776257E+0	-1.621339E+0	-2.267944E+0	-2.481515E+0	-7.044594E-1	1.269871E+0	5.823745E+0	9.543922E-1	7.965694E+0	-4.191600E+0	6.076045E+0	8.995566E+0	6.762526E+0	2.112749E+0	8.440848E+0	1.147914E+0
9/12/2022  09:39:56.154670	-4.922732E+0	2.742976E+0	9.604683E-1	5.665051E+0	-3.288579E+0	-1.646560E+0	-2.297970E+0	-2.939058E+0	-1.630985E+0	4.680077E+0	-4.240672E-1	6.432482E+0	-5.367967E+0	5.164197E+0	5.997951E+0	7.134003E+0	2.216626E+0	8.413729E+0	1.884966E+0
9/12/2022  09:39:56.158670	-4.383732E+0	3.530100E+0	-7.426762E-1	4.315399E+0	-4.134653E+0	-3.574034E-1	-2.776287E+0	-4.806674E+0	-5.222291E+0	2.783859E+0	-3.545804E+0	2.991356E+0	-6.768057E+0	3.595246E+0	2.266611E+0	6.955932E+0	2.396227E+0	7.260515E+0	2.549383E+0
9/12/2022  09:39:56.162670	-2.966494E+0	2.526052E+0	-1.936426E+0	2.681214E+0	-4.139772E+0	8.239562E-1	-4.160518E+0	-5.761288E+0	-8.304540E+0	7.099847E-1	-7.636091E+0	-1.447056E+0	-8.650007E+0	1.381300E+0	-1.515464E+0	5.231947E+0	1.819459E+0	4.293835E+0	2.525505E+0
9/12/2022  09:39:56.166670	-1.993901E+0	-1.838887E-1	-2.187717E+0	1.876939E+0	-3.510570E+0	1.243544E+0	-6.021477E+0	-5.728930E+0	-9.946790E+0	-6.801458E-1	-1.111556E+1	-5.561810E+0	-1.108409E+1	-1.244086E+0	-4.792614E+0	1.608267E+0	-8.103264E-2	-1.533986E-1	1.752398E+0
9/12/2022  09:39:56.170670	-2.130377E+0	-3.174870E+0	-1.429528E+0	2.398756E+0	-2.413536E+0	8.932588E-1	-7.448690E+0	-4.959831E+0	-9.797492E+0	-6.502512E-1	-1.241508E+1	-8.267099E+0	-1.359745E+1	-3.842335E+0	-7.315593E+0	-3.316571E+0	-3.061402E+0	-4.766848E+0	7.071027E-1
9/12/2022  09:39:56.174670	-2.879378E+0	-4.796405E+0	-1.086511E-1	3.802734E+0	-9.763242E-1	3.710295E-1	-7.676645E+0	-3.872179E+0	-8.204820E+0	8.821768E-1	-1.092498E+1	-9.199622E+0	-1.525840E+1	-5.922010E+0	-9.132927E+0	-8.358302E+0	-6.126950E+0	-8.024717E+0	-5.463475E-2
9/12/2022  09:39:56.178670	-3.194315E+0	-4.439402E+0	9.069407E-1	5.068710E+0	5.113215E-1	3.197084E-1	-6.666194E+0	-2.992303E+0	-6.113999E+0	3.116854E+0	-7.425883E+0	-8.751522E+0	-1.522133E+1	-7.117916E+0	-1.042283E+1	-1.243700E+1	-8.154232E+0	-9.124509E+0	-3.530994E-1
9/12/2022  09:39:56.182670	-2.584349E+0	-2.931202E+0	7.663402E-1	5.350217E+0	1.505706E+0	8.470400E-1	-5.177329E+0	-2.867792E+0	-4.716020E+0	4.724936E+0	-3.698351E+0	-7.694238E+0	-1.335583E+1	-7.286620E+0	-1.130966E+1	-1.500309E+1	-8.584086E+0	-8.365816E+0	-4.365332E-1
9/12/2022  09:39:56.186670	-1.659209E+0	-1.798820E+0	-7.669150E-1	4.536058E+0	1.445226E+0	1.441021E+0	-4.258942E+0	-3.805458E+0	-4.905091E+0	4.648644E+0	-1.567976E+0	-6.717374E+0	-1.047005E+1	-6.501081E+0	-1.180947E+1	-1.592693E+1	-7.679429E+0	-6.754913E+0	-6.372083E-1
9/12/2022  09:39:56.190670	-1.592257E+0	-2.070780E+0	-2.996410E+0	3.232263E+0	1.975737E-1	1.449896E+0	-4.529173E+0	-5.519341E+0	-6.756364E+0	2.827978E+0	-1.987122E+0	-6.193282E+0	-7.911003E+0	-5.006440E+0	-1.192103E+1	-1.512635E+1	-6.228699E+0	-5.226184E+0	-1.005169E+0
9/12/2022  09:39:56.194670	-2.986225E+0	-3.602971E+0	-4.611670E+0	2.238972E+0	-1.663909E+0	6.919335E-1	-5.772555E+0	-7.021348E+0	-9.337763E+0	3.236091E-1	-4.662072E+0	-6.214570E+0	-6.777291E+0	-3.182791E+0	-1.173132E+1	-1.244698E+1	-4.999971E+0	-4.129369E+0	-1.281401E+0
9/12/2022  09:39:56.198670	-5.186517E+0	-5.397790E+0	-4.557212E+0	1.958492E+0	-3.071687E+0	-3.544533E-1	-7.129652E+0	-7.040012E+0	-1.107707E+1	-1.298218E+0	-8.335253E+0	-6.707288E+0	-7.266796E+0	-1.483059E+0	-1.138307E+1	-8.006005E+0	-4.361357E+0	-3.318211E+0	-1.212696E+0
9/12/2022  09:39:56.202670	-6.701884E+0	-6.532769E+0	-2.874172E+0	2.162032E+0	-3.112664E+0	-9.547759E-1	-7.711239E+0	-4.857772E+0	-1.060054E+1	-9.354350E-1	-1.145355E+1	-7.430676E+0	-8.591904E+0	-2.864898E-1	-1.089536E+1	-2.656754E+0	-4.247805E+0	-2.612470E+0	-8.638679E-1
9/12/2022  09:39:56.206670	-6.411790E+0	-6.863841E+0	-8.385375E-1	2.221073E+0	-1.687542E+0	-7.611696E-1	-7.175724E+0	-1.014415E+0	-7.610316E+0	1.359910E+0	-1.283214E+1	-7.902788E+0	-9.502381E+0	3.084864E-1	-1.001230E+1	2.012581E+0	-4.345246E+0	-2.113330E+0	-5.891080E-1
9/12/2022  09:39:56.210670	-4.536765E+0	-6.959459E+0	-1.781330E-1	1.569716E+0	3.156185E-1	-1.224087E-1	-5.869494E+0	2.745915E+0	-3.235120E+0	4.412077E+0	-1.204610E+1	-7.472970E+0	-9.051473E+0	6.060287E-1	-8.290245E+0	4.382473E+0	-4.267453E+0	-2.076502E+0	-6.759145E-1
