waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]	[8]	[9]	[10]	[11]	[12]	[13]	[14]	[15]	[16]	[17]	[18]
t0	9/12/2022  09:35:52.776893	9/12/2022  09:35:52.776893	9/12/2022  09:35:52.776893	9/12/2022  09:35:52.776893	9/12/2022  09:35:52.776893	9/12/2022  09:35:52.776893	9/12/2022  09:35:52.776893	9/12/2022  09:35:52.776893	9/12/2022  09:35:52.776893	9/12/2022  09:35:52.776893	9/12/2022  09:35:52.776893	9/12/2022  09:35:52.776893	9/12/2022  09:35:52.776893	9/12/2022  09:35:52.776893	9/12/2022  09:35:52.776893	9/12/2022  09:35:52.776893	9/12/2022  09:35:52.776893	9/12/2022  09:35:52.776893	9/12/2022  09:35:52.776893
delta t	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]	Y[8]	Y[9]	Y[10]	Y[11]	Y[12]	Y[13]	Y[14]	Y[15]	Y[16]	Y[17]	Y[18]
9/12/2022  09:35:52.776893	5.546901E+1	1.771640E+1	2.453305E+1	1.301292E+1	1.033606E+1	2.377150E+1	5.292627E+0	2.040650E+1	6.012740E+0	3.709552E+0	6.003004E+0	9.080037E+0	1.976841E+1	1.180147E+1	1.390008E+1	2.546821E+1	2.658151E+1	1.806833E+1	1.367359E+1
9/12/2022  09:35:52.780893	3.549859E+1	3.605522E+0	1.106430E+1	1.713305E+0	3.074197E+0	1.496443E+1	-1.601955E+0	1.035061E+1	-3.524555E+0	-8.902640E+0	-7.933606E-1	9.250534E+0	1.232632E+1	3.319556E+0	8.131962E+0	1.212718E+1	1.119859E+1	3.316155E+0	2.166552E+0
9/12/2022  09:35:52.784893	7.962003E+0	-6.717334E+0	-2.501435E+0	-5.529483E+0	-2.107716E+0	3.327593E+0	-6.094009E+0	2.212169E-1	-1.194974E+1	-1.552886E+1	-7.229744E+0	6.256106E+0	1.452686E-1	-4.889551E+0	1.694408E+0	-1.631797E+0	-3.954327E+0	-7.880161E+0	-6.820568E+0
9/12/2022  09:35:52.788893	-1.175357E+1	-8.692571E+0	-8.943491E+0	-5.722064E+0	-2.233592E+0	-3.697396E+0	-5.815130E+0	-3.958622E+0	-1.551566E+1	-1.390053E+1	-1.061249E+1	2.812717E+0	-9.274326E+0	-8.398276E+0	-1.827041E+0	-9.333378E+0	-1.156067E+1	-1.124003E+1	-9.135317E+0
9/12/2022  09:35:52.792893	-1.476718E+1	-3.087596E+0	-5.990480E+0	-8.489310E-1	2.210204E+0	-2.673610E+0	-1.831192E+0	-6.342967E-1	-1.414344E+1	-6.820522E+0	-1.082928E+1	7.506175E-1	-1.148288E+1	-6.668846E+0	-1.247883E+0	-9.045059E+0	-9.974650E+0	-7.561626E+0	-5.397414E+0
9/12/2022  09:35:52.796893	-3.954638E+0	4.999511E+0	2.515175E+0	4.042469E+0	7.754802E+0	3.939858E+0	2.386766E+0	6.454326E+0	-1.109661E+1	-3.352946E-2	-9.793480E+0	2.948729E-1	-7.437515E+0	-2.690852E+0	1.830670E+0	-3.899921E+0	-3.464748E+0	-1.406636E+0	2.372685E-2
9/12/2022  09:35:52.800893	9.428765E+0	9.923660E+0	9.782777E+0	4.884939E+0	1.052115E+1	1.026747E+1	3.636634E+0	1.133673E+1	-1.017827E+1	1.809139E+0	-9.481391E+0	6.613511E-1	-1.851841E+0	-1.096967E-1	4.571949E+0	8.551093E-1	1.694620E+0	2.483468E+0	2.624588E+0
9/12/2022  09:35:52.804893	1.465620E+1	9.175509E+0	1.097625E+1	1.486639E+0	8.893471E+0	1.166242E+1	1.201747E+0	1.026947E+1	-1.277146E+1	-1.912569E+0	-1.033994E+1	1.115872E+0	7.293516E-1	-3.689491E-1	5.056035E+0	1.746792E+0	1.976810E+0	2.222126E+0	1.027042E+0
9/12/2022  09:35:52.808893	8.983258E+0	4.404653E+0	6.168356E+0	-2.885672E+0	4.353387E+0	7.865794E+0	-2.980162E+0	4.199465E+0	-1.702136E+1	-7.950164E+0	-1.133163E+1	1.470201E+0	-1.029081E+0	-2.102048E+0	3.386023E+0	-1.034928E+0	-1.439266E+0	-8.013518E-1	-2.561564E+0
9/12/2022  09:35:52.812893	-1.670866E+0	-5.700349E-1	-5.659706E-1	-4.604882E+0	4.624079E-2	2.492470E+0	-6.086280E+0	-2.411514E+0	-1.961265E+1	-1.200995E+1	-1.133292E+1	1.748330E+0	-5.129576E+0	-2.941731E+0	1.089054E+0	-4.792917E+0	-4.622905E+0	-3.941981E+0	-4.733139E+0
9/12/2022  09:35:52.816893	-8.543527E+0	-2.869629E+0	-4.759916E+0	-2.722980E+0	-1.636345E+0	-3.166604E-1	-6.545136E+0	-5.184829E+0	-1.852034E+1	-1.188778E+1	-1.042504E+1	1.642746E+0	-8.547517E+0	-1.899311E+0	-4.347037E-1	-7.089399E+0	-4.688820E+0	-5.745944E+0	-3.901194E+0
9/12/2022  09:35:52.820893	-7.174746E+0	-2.332448E+0	-4.826747E+0	5.184452E-1	-5.896822E-1	8.550147E-1	-4.879143E+0	-2.938668E+0	-1.449285E+1	-8.615867E+0	-9.831574E+0	5.396889E-1	-9.703096E+0	-1.727440E-1	-9.995363E-1	-7.638136E+0	-2.127880E+0	-6.782473E+0	-1.451227E+0
9/12/2022  09:35:52.824893	-2.506058E-1	-8.940465E-1	-2.604725E+0	1.889974E+0	1.338750E+0	4.064013E+0	-2.818310E+0	1.910604E+0	-1.024634E+1	-5.105056E+0	-1.060500E+1	-1.786498E+0	-9.125765E+0	2.035442E-1	-1.414359E+0	-7.920871E+0	8.280322E-2	-8.449542E+0	-2.639891E-1
9/12/2022  09:35:52.828893	5.512129E+0	-5.255480E-1	-1.208167E+0	-3.154737E-3	2.018727E+0	6.138294E+0	-1.675775E+0	5.593511E+0	-8.264730E+0	-3.713862E+0	-1.237760E+1	-4.521642E+0	-8.182745E+0	-1.501922E+0	-2.343006E+0	-9.239730E+0	-5.170300E-1	-1.113086E+1	-2.083918E+0
9/12/2022  09:35:52.832893	5.234546E+0	-1.656338E+0	-2.305207E+0	-3.722325E+0	6.007744E-1	5.494683E+0	-1.422167E+0	5.846060E+0	-9.091399E+0	-4.748203E+0	-1.345341E+1	-6.024586E+0	-7.412039E+0	-3.808016E+0	-3.424641E+0	-1.119560E+1	-3.559194E+0	-1.351544E+1	-6.039023E+0
9/12/2022  09:35:52.836893	-5.089668E-1	-3.273037E+0	-5.072780E+0	-6.516931E+0	-2.143776E+0	3.250685E+0	-1.101991E+0	3.189900E+0	-1.135309E+1	-6.822232E+0	-1.226643E+1	-4.971293E+0	-6.099123E+0	-4.201607E+0	-3.524815E+0	-1.201302E+1	-6.226021E+0	-1.370491E+1	-9.473075E+0
9/12/2022  09:35:52.840893	-6.931732E+0	-4.270333E+0	-7.383066E+0	-6.834364E+0	-4.699765E+0	1.917651E+0	-8.278637E-4	-1.984774E-2	-1.318765E+1	-8.376476E+0	-8.916490E+0	-1.554841E+0	-3.358370E+0	-1.380569E+0	-1.897744E+0	-1.034785E+1	-5.857067E+0	-1.105993E+1	-1.022594E+1
9/12/2022  09:35:52.844893	-9.495281E+0	-4.605131E+0	-7.862004E+0	-5.528485E+0	-5.979743E+0	3.052174E+0	1.605517E+0	-1.635648E+0	-1.366617E+1	-8.863458E+0	-5.332940E+0	2.359074E+0	5.036435E-1	3.419329E+0	8.368880E-1	-6.850443E+0	-2.398029E+0	-7.064111E+0	-8.349399E+0
9/12/2022  09:35:52.848893	-7.521413E+0	-5.190803E+0	-6.940186E+0	-4.769410E+0	-5.853657E+0	5.968516E+0	2.774735E+0	-1.099882E+0	-1.305794E+1	-8.698472E+0	-3.789107E+0	4.442446E+0	3.801057E+0	7.204191E+0	2.881084E+0	-3.990950E+0	1.462600E+0	-4.365891E+0	-5.871480E+0
9/12/2022  09:35:52.852893	-4.082788E+0	-6.776471E+0	-6.155427E+0	-5.771815E+0	-4.837614E+0	8.500659E+0	2.895086E+0	7.015394E-1	-1.199467E+1	-8.334003E+0	-4.970704E+0	3.643938E+0	4.755675E+0	7.493528E+0	2.578048E+0	-4.216931E+0	2.544565E+0	-4.776650E+0	-4.963950E+0
9/12/2022  09:35:52.856893	-2.756703E+0	-9.023929E+0	-6.594143E+0	-7.495268E+0	-3.477282E+0	8.961259E+0	2.347012E+0	2.584536E+0	-1.057341E+1	-7.558343E+0	-7.266213E+0	1.087910E+0	3.120906E+0	4.215393E+0	-1.852728E-1	-7.991716E+0	-1.691928E-1	-7.922082E+0	-6.174848E+0
9/12/2022  09:35:52.860893	-4.416747E+0	-1.075299E+1	-8.006624E+0	-7.543299E+0	-2.063287E+0	7.505837E+0	2.179020E+0	4.002653E+0	-8.337585E+0	-5.744419E+0	-7.956241E+0	-6.397346E-1	6.243727E-1	-2.977562E-1	-3.679495E+0	-1.337018E+1	-4.735461E+0	-1.167533E+1	-8.190410E+0
9/12/2022  09:35:52.864893	-6.847796E+0	-1.115439E+1	-9.330725E+0	-4.470836E+0	-8.125084E-1	5.792716E+0	3.097753E+0	5.048481E+0	-5.090512E+0	-2.747498E+0	-5.372451E+0	6.685244E-1	-2.757866E-1	-3.138388E+0	-5.454725E+0	-1.745190E+1	-7.913446E+0	-1.396499E+1	-9.174101E+0
9/12/2022  09:35:52.868893	-7.214716E+0	-1.079154E+1	-9.964701E+0	5.841484E-1	-1.171095E-1	5.401668E+0	4.721075E+0	5.814762E+0	-1.621844E+0	5.145292E-1	-2.625260E-1	5.252569E+0	1.663329E+0	-2.941470E+0	-4.052428E+0	-1.848460E+1	-7.794684E+0	-1.439566E+1	-8.394498E+0
9/12/2022  09:35:52.872893	-4.888001E+0	-1.134807E+1	-1.046151E+1	4.460988E+0	-4.338633E-1	6.501657E+0	5.804973E+0	5.958662E+0	5.041871E-1	2.461619E+0	4.744873E+0	1.121310E+1	5.443886E+0	-6.293527E-1	-5.705876E-3	-1.691560E+1	-5.178630E+0	-1.433163E+1	-6.729956E+0
9/12/2022  09:35:52.876893	-2.016944E+0	-1.421319E+1	-1.194440E+1	4.334808E+0	-1.847370E+0	7.896829E+0	5.266135E+0	4.954815E+0	3.246336E-2	1.952986E+0	7.103502E+0	1.581189E+1	8.577963E+0	1.643976E+0	4.596068E+0	-1.465732E+1	-2.654284E+0	-1.545930E+1	-5.732263E+0
9/12/2022  09:35:52.880893	-1.457478E+0	-1.909904E+1	-1.481970E+1	-8.667934E-2	-3.783467E+0	8.264016E+0	3.100474E+0	2.719048E+0	-2.968024E+0	-8.671063E-1	6.124989E+0	1.720820E+1	8.983691E+0	2.301785E+0	7.577441E+0	-1.335010E+1	-2.331049E+0	-1.815578E+1	-6.202428E+0
9/12/2022  09:35:52.884893	-4.083144E+0	-2.394493E+1	-1.806923E+1	-6.353344E+0	-5.289936E+0	7.359572E+0	3.915414E-1	-1.251029E-1	-7.093651E+0	-4.720879E+0	3.190867E+0	1.538696E+1	6.477805E+0	1.378674E+0	8.032699E+0	-1.315663E+1	-4.216333E+0	-2.111339E+1	-7.566628E+0
9/12/2022  09:35:52.888893	-7.966108E+0	-2.629976E+1	-1.988602E+1	-1.118444E+1	-5.763620E+0	6.111296E+0	-1.586295E+0	-2.689912E+0	-1.065032E+1	-8.198244E+0	3.934407E-1	1.178775E+1	2.721383E+0	7.529458E-2	6.614372E+0	-1.301840E+1	-6.526880E+0	-2.252209E+1	-8.524665E+0
9/12/2022  09:35:52.892893	-1.011162E+1	-2.510434E+1	-1.915982E+1	-1.287250E+1	-5.502356E+0	5.609598E+0	-2.373500E+0	-4.575176E+0	-1.285611E+1	-1.072345E+1	-1.117739E+0	8.158565E+0	-1.991948E-1	-5.553004E-1	4.712039E+0	-1.195427E+1	-7.468955E+0	-2.171609E+1	-8.281320E+0
9/12/2022  09:35:52.896893	-9.092059E+0	-2.142506E+1	-1.648853E+1	-1.221629E+1	-5.513649E+0	6.017445E+0	-2.572262E+0	-6.165010E+0	-1.417113E+1	-1.267960E+1	-1.690968E+0	5.598758E+0	-1.293593E+0	-5.288896E-1	3.319165E+0	-1.010150E+1	-6.802119E+0	-1.977406E+1	-7.210114E+0
9/12/2022  09:35:52.900893	-6.174524E+0	-1.754508E+1	-1.375833E+1	-1.134904E+1	-6.631636E+0	6.430114E+0	-3.159673E+0	-8.116801E+0	-1.552040E+1	-1.467387E+1	-2.316232E+0	4.366976E+0	-1.080128E+0	-7.016837E-1	2.498691E+0	-8.533200E+0	-5.830677E+0	-1.848984E+1	-6.393807E+0
9/12/2022  09:35:52.904893	-3.978261E+0	-1.517058E+1	-1.258588E+1	-1.162452E+1	-8.646694E+0	5.782259E+0	-4.515353E+0	-1.048798E+1	-1.717225E+1	-1.669062E+1	-3.312746E+0	4.278631E+0	-7.295527E-1	-1.744628E+0	1.738525E+0	-8.074875E+0	-5.959833E+0	-1.859457E+1	-6.534616E+0
9/12/2022  09:35:52.908893	-3.959003E+0	-1.421308E+1	-1.293916E+1	-1.244140E+1	-1.023142E+1	3.921079E+0	-6.036985E+0	-1.235817E+1	-1.832686E+1	-1.793412E+1	-3.850186E+0	5.106391E+0	-8.576875E-1	-3.361425E+0	7.234481E-1	-8.290865E+0	-7.232582E+0	-1.883205E+1	-7.266559E+0
9/12/2022  09:35:52.912893	-5.042999E+0	-1.309272E+1	-1.313829E+1	-1.196809E+1	-9.831165E+0	1.834620E+0	-6.668103E+0	-1.240479E+1	-1.780216E+1	-1.749225E+1	-2.749335E+0	6.613990E+0	-1.068404E+0	-4.485528E+0	-2.211641E-1	-7.668736E+0	-8.212262E+0	-1.681944E+1	-7.484587E+0
9/12/2022  09:35:52.916893	-4.643147E+0	-1.023528E+1	-1.127404E+1	-9.035354E+0	-6.874335E+0	8.255616E-1	-5.849588E+0	-1.001762E+1	-1.519577E+1	-1.519602E+1	2.087210E-1	8.370452E+0	-5.600974E-1	-4.240426E+0	-3.772306E-1	-4.937534E+0	-7.302983E+0	-1.110688E+1	-6.360524E+0
9/12/2022  09:35:52.920893	-1.117800E+0	-5.486969E+0	-6.875459E+0	-4.476657E+0	-2.343621E+0	1.387622E+0	-4.051600E+0	-5.991710E+0	-1.146403E+1	-1.189165E+1	3.719353E+0	9.744699E+0	8.808750E-1	-2.750006E+0	6.995678E-1	-3.933226E-1	-4.286170E+0	-2.760653E+0	-4.115998E+0
9/12/2022  09:35:52.924893	4.555798E+0	-3.092346E-1	-1.441876E+0	-7.233628E-1	1.777932E+0	2.791649E+0	-2.435660E+0	-2.139532E+0	-8.374270E+0	-8.892266E+0	5.727826E+0	1.023675E+1	2.479973E+0	-1.055022E+0	2.700796E+0	3.980405E+0	-6.655406E-1	4.927017E+0	-1.878580E+0
9/12/2022  09:35:52.928893	9.403059E+0	3.333320E+0	2.599706E+0	1.453092E-2	3.790489E+0	3.724376E+0	-1.959729E+0	-7.216750E-2	-7.274642E+0	-7.103169E+0	4.937811E+0	9.861546E+0	3.047037E+0	-2.275684E-1	4.673455E+0	5.829570E+0	1.513251E+0	8.543310E+0	-7.803051E-1
9/12/2022  09:35:52.932893	1.083637E+1	4.427241E+0	3.659857E+0	-2.533695E+0	3.329238E+0	3.380376E+0	-2.691904E+0	-1.183737E-1	-8.201123E+0	-6.557748E+0	1.800055E+0	9.162740E+0	1.992246E+0	-4.913245E-1	5.609757E+0	4.201190E+0	1.349444E+0	6.951172E+0	-1.097681E+0
9/12/2022  09:35:52.936893	8.734359E+0	3.544199E+0	2.067276E+0	-6.470083E+0	1.428625E+0	2.044124E+0	-3.870048E+0	-1.245366E+0	-1.001633E+1	-6.678015E+0	-1.829300E+0	8.769711E+0	-1.319008E-1	-1.115002E+0	5.059153E+0	3.667583E-1	-1.758658E-1	2.160461E+0	-2.134571E+0
9/12/2022  09:35:52.940893	5.448678E+0	2.239153E+0	-3.348490E-1	-9.116456E+0	-3.696152E-1	7.096499E-1	-4.580802E+0	-2.007285E+0	-1.137675E+1	-6.917357E+0	-4.050771E+0	8.887352E+0	-2.033045E+0	-1.125150E+0	3.355106E+0	-2.981070E+0	-1.034118E+0	-2.017371E+0	-2.860400E+0
9/12/2022  09:35:52.944893	3.790216E+0	1.804193E+0	-1.660529E+0	-8.872957E+0	-1.120790E+0	1.633215E-1	-4.438263E+0	-1.707816E+0	-1.166905E+1	-7.164957E+0	-4.186337E+0	9.217302E+0	-2.659066E+0	-1.625282E-1	1.385892E+0	-3.567934E+0	1.722968E-1	-2.562105E+0	-2.689925E+0
9/12/2022  09:35:52.948893	4.758202E+0	2.402481E+0	-1.303739E+0	-6.140415E+0	-9.712264E-1	3.902571E-1	-3.727896E+0	-8.369240E-1	-1.119206E+1	-7.609723E+0	-3.000275E+0	9.398458E+0	-1.920820E+0	1.273296E+0	1.362923E-1	-1.038648E+0	3.103870E+0	7.930727E-1	-1.765277E+0
9/12/2022  09:35:52.952893	6.912021E+0	3.182076E+0	-1.245941E-1	-2.768306E+0	-7.810237E-1	7.922332E-1	-3.008706E+0	-5.025355E-1	-1.059858E+1	-8.322290E+0	-1.859834E+0	9.508066E+0	-6.043357E-1	2.351640E+0	2.751943E-1	2.953393E+0	6.034905E+0	5.594474E+0	-6.272520E-1
9/12/2022  09:35:52.956893	7.802127E+0	3.130027E+0	4.997418E-1	-6.613678E-1	-1.307027E+0	9.165606E-1	-2.622002E+0	-1.421277E+0	-1.023795E+1	-9.058988E+0	-1.656390E+0	1.004838E+1	3.548861E-1	2.675431E+0	1.921724E+0	6.040993E+0	7.299152E+0	8.562715E+0	2.967033E-1
9/12/2022  09:35:52.960893	6.124660E+0	1.897897E+0	-1.264565E-1	-6.798146E-1	-2.636682E+0	9.429024E-1	-2.541827E+0	-3.333149E+0	-1.000529E+1	-9.504311E+0	-2.354885E+0	1.133363E+1	5.621926E-1	2.580079E+0	4.593393E+0	6.789605E+0	6.589909E+0	7.896114E+0	8.962388E-1
9/12/2022  09:35:52.964893	2.751591E+0	-1.282894E-2	-1.538567E+0	-2.505474E+0	-4.242676E+0	1.460608E+0	-2.594409E+0	-5.256250E+0	-9.709693E+0	-9.666668E+0	-3.356126E+0	1.285324E+1	2.793739E-1	2.739042E+0	7.333080E+0	5.504384E+0	5.077040E+0	4.346391E+0	1.188124E+0
9/12/2022  09:35:52.968893	-1.290214E-1	-1.710434E+0	-2.627543E+0	-5.260791E+0	-5.474143E+0	2.787228E+0	-2.709091E+0	-6.255394E+0	-9.445458E+0	-9.951652E+0	-4.137634E+0	1.335160E+1	2.604007E-3	3.494055E+0	9.043309E+0	3.733349E+0	4.344512E+0	4.346913E-1	1.070415E+0
9/12/2022  09:35:52.972893	-8.826335E-1	-2.534226E+0	-2.605984E+0	-8.164787E+0	-6.003436E+0	4.528625E+0	-2.897763E+0	-6.031256E+0	-9.504843E+0	-1.076308E+1	-4.531119E+0	1.177885E+1	-7.557641E-3	4.545647E+0	8.982147E+0	2.981149E+0	5.105723E+0	-1.459138E+0	3.705089E-1
9/12/2022  09:35:52.976893	3.383450E-1	-2.355400E+0	-1.605789E+0	-1.072932E+1	-5.907449E+0	5.837857E+0	-3.026103E+0	-4.915870E+0	-9.923948E+0	-1.200150E+1	-4.509230E+0	8.399720E+0	1.826243E-1	5.259035E+0	7.196710E+0	3.634683E+0	6.740598E+0	-6.898221E-1	-8.463390E-1
9/12/2022  09:35:52.980893	1.949553E+0	-1.459580E+0	-5.012355E-1	-1.258818E+1	-5.453854E+0	6.140259E+0	-2.728470E+0	-3.451391E+0	-1.021583E+1	-1.300449E+1	-3.909933E+0	5.014664E+0	4.426783E-1	5.251197E+0	4.574317E+0	4.815235E+0	7.928089E+0	1.440107E+0	-2.092984E+0
9/12/2022  09:35:52.984893	2.397127E+0	-2.662957E-1	-2.135992E-1	-1.338724E+1	-4.891913E+0	5.627013E+0	-1.699401E+0	-2.049598E+0	-9.712646E+0	-1.308624E+1	-2.550970E+0	3.863855E+0	8.106164E-1	4.687389E+0	2.362142E+0	5.134502E+0	7.741530E+0	2.829423E+0	-2.711785E+0
9/12/2022  09:35:52.988893	1.370832E+0	8.374027E-1	-1.095092E+0	-1.296603E+1	-4.433278E+0	5.031247E+0	-1.629267E-1	-1.013235E+0	-8.306376E+0	-1.222820E+1	-6.779644E-1	5.914620E+0	1.395353E+0	4.032168E+0	1.393254E+0	3.732394E+0	6.290500E+0	2.137023E+0	-2.420484E+0
9/12/2022  09:35:52.992893	-2.072652E-1	1.513927E+0	-2.800346E+0	-1.161827E+1	-4.326090E+0	4.890584E+0	9.799965E-1	-7.268268E-1	-6.868115E+0	-1.124209E+1	7.956780E-1	9.903724E+0	2.059445E+0	3.542666E+0	1.555487E+0	8.906497E-1	4.486352E+0	-3.597757E-1	-1.637970E+0
9/12/2022  09:35:52.996893	-1.214648E+0	1.502977E+0	-4.598215E+0	-1.004216E+1	-4.801531E+0	5.007028E+0	6.368352E-1	-1.615407E+0	-6.794055E+0	-1.114725E+1	7.127793E-1	1.304851E+1	2.286006E+0	3.031028E+0	1.942183E+0	-2.107026E+0	3.268220E+0	-3.097063E+0	-1.195338E+0
9/12/2022  09:35:53.000893	-1.317958E+0	7.591498E-1	-5.786859E+0	-8.884871E+0	-5.842629E+0	4.643494E+0	-1.620391E+0	-3.754603E+0	-8.895656E+0	-1.223530E+1	-1.418238E+0	1.303303E+1	1.487340E+0	2.136502E+0	1.629879E+0	-3.703444E+0	2.987332E+0	-4.373955E+0	-1.594743E+0
9/12/2022  09:35:53.004893	-1.047888E+0	-4.215638E-1	-5.943457E+0	-8.243178E+0	-7.001363E+0	3.293045E+0	-5.031341E+0	-6.497250E+0	-1.253861E+1	-1.366227E+1	-4.787459E+0	9.775883E+0	-4.454318E-1	8.253184E-1	5.052727E-1	-2.925677E+0	3.376070E+0	-3.461099E+0	-2.461557E+0
9/12/2022  09:35:53.008893	-1.046020E+0	-1.502669E+0	-4.995662E+0	-7.611867E+0	-7.551399E+0	1.283951E+0	-8.006536E+0	-8.626938E+0	-1.586128E+1	-1.402378E+1	-7.595089E+0	5.558159E+0	-2.864334E+0	-4.065804E-1	-5.348472E-1	8.562770E-2	3.963153E+0	-9.594998E-1	-2.750055E+0
9/12/2022  09:35:53.012893	-1.343194E+0	-2.070577E+0	-3.240739E+0	-6.397914E+0	-6.992221E+0	-4.003317E-1	-9.222481E+0	-9.130969E+0	-1.704625E+1	-1.251945E+1	-8.224056E+0	3.347544E+0	-4.696355E+0	-8.738455E-1	-2.263568E-1	4.126192E+0	4.472733E+0	1.716068E+0	-1.621925E+0
9/12/2022  09:35:53.016893	-1.408693E+0	-2.195820E+0	-1.345726E+0	-4.576603E+0	-5.543176E+0	-9.818103E-1	-8.633152E+0	-8.047661E+0	-1.568713E+1	-9.740146E+0	-6.399551E+0	4.600415E+0	-5.186722E+0	-2.943643E-1	2.040776E+0	7.529010E+0	4.894644E+0	3.285955E+0	7.271001E-1
9/12/2022  09:35:53.020893	-8.744166E-1	-2.431718E+0	-2.061582E-1	-2.883012E+0	-4.159367E+0	-6.534756E-1	-7.544286E+0	-6.609837E+0	-1.312112E+1	-7.355458E+0	-3.381293E+0	8.259153E+0	-4.447173E+0	9.295573E-1	5.625644E+0	9.028741E+0	5.301895E+0	3.341277E+0	3.055931E+0
9/12/2022  09:35:53.024893	-1.343089E-1	-3.354555E+0	-5.638648E-1	-2.315330E+0	-3.928484E+0	-4.994613E-1	-7.600878E+0	-6.389160E+0	-1.139569E+1	-6.877453E+0	-9.934561E-1	1.170488E+1	-3.324576E+0	2.036531E+0	8.961375E+0	8.441937E+0	5.706154E+0	2.444542E+0	3.985767E+0
9/12/2022  09:35:53.028893	-1.326372E-1	-4.974874E+0	-2.520727E+0	-3.343813E+0	-5.233817E+0	-1.558694E+0	-9.433854E+0	-8.001480E+0	-1.166310E+1	-8.473274E+0	-2.662329E-1	1.285415E+1	-2.679389E+0	2.561374E+0	1.057685E+1	6.753481E+0	6.106371E+0	1.618142E+0	3.118650E+0
9/12/2022  09:35:53.032893	-1.466606E+0	-6.539355E+0	-5.303802E+0	-5.501318E+0	-7.339407E+0	-3.823867E+0	-1.204567E+1	-1.041852E+1	-1.329341E+1	-1.079874E+1	-7.925807E-1	1.169723E+1	-2.685047E+0	2.710367E+0	1.004038E+1	5.492879E+0	6.602516E+0	1.614491E+0	1.419020E+0
9/12/2022  09:35:53.036893	-3.647113E+0	-6.973877E+0	-7.567767E+0	-7.706213E+0	-8.793590E+0	-6.093340E+0	-1.347172E+1	-1.155624E+1	-1.442391E+1	-1.200501E+1	-1.287838E+0	1.008989E+1	-2.750754E+0	3.085305E+0	8.127999E+0	5.729071E+0	7.351295E+0	2.453729E+0	4.919535E-1
9/12/2022  09:35:53.040893	-5.282328E+0	-5.679581E+0	-8.145083E+0	-9.025884E+0	-8.425010E+0	-6.888432E+0	-1.224900E+1	-9.810298E+0	-1.348888E+1	-1.111575E+1	-8.081714E-1	1.007523E+1	-2.124695E+0	3.995717E+0	6.153458E+0	7.328020E+0	8.340128E+0	3.503936E+0	1.321026E+0
9/12/2022  09:35:53.044893	-5.123387E+0	-3.048514E+0	-6.765030E+0	-9.218318E+0	-6.214887E+0	-5.708460E+0	-8.569936E+0	-5.391373E+0	-1.048367E+1	-8.686649E+0	4.588368E-1	1.218972E+1	-6.339611E-1	5.015351E+0	5.049519E+0	9.020665E+0	9.220368E+0	4.009538E+0	3.503131E+0
9/12/2022  09:35:53.048893	-3.098307E+0	-2.443966E-1	-4.215642E+0	-8.628820E+0	-3.382640E+0	-3.552766E+0	-4.234708E+0	-3.851619E-1	-6.965178E+0	-6.271564E+0	1.497311E+0	1.513357E+1	1.099127E+0	5.251658E+0	4.920107E+0	9.297840E+0	9.453894E+0	3.675344E+0	5.611271E+0
9/12/2022  09:35:53.052893	-4.187520E-1	1.619209E+0	-1.804540E+0	-7.637571E+0	-1.596642E+0	-2.220655E+0	-1.448111E+0	2.586759E+0	-4.844713E+0	-5.194235E+0	1.525422E+0	1.697255E+1	2.150754E+0	4.145630E+0	5.309341E+0	7.523556E+0	8.730835E+0	2.877984E+0	6.367063E+0
9/12/2022  09:35:53.056893	1.369053E+0	2.264360E+0	-4.987219E-1	-6.263178E+0	-1.871555E+0	-2.926118E+0	-1.382693E+0	2.143970E+0	-4.988916E+0	-5.638302E+0	8.025361E-1	1.675445E+1	2.048504E+0	2.089164E+0	5.799855E+0	4.430689E+0	7.295013E+0	2.340117E+0	5.630065E+0
9/12/2022  09:35:53.060893	1.601665E+0	2.374291E+0	-3.619984E-1	-4.336744E+0	-3.933086E+0	-5.354478E+0	-3.557042E+0	-9.461146E-1	-6.722764E+0	-6.721187E+0	4.155964E-1	1.515251E+1	1.106790E+0	2.451020E-1	6.323592E+0	1.577736E+0	5.820983E+0	2.503417E+0	4.393210E+0
9/12/2022  09:35:53.064893	9.663460E-1	2.975844E+0	-6.630241E-1	-2.050994E+0	-6.464762E+0	-7.930190E+0	-6.394985E+0	-4.373436E+0	-8.518024E+0	-7.358190E+0	1.226885E+0	1.367098E+1	5.661470E-2	-3.645495E-1	6.926896E+0	1.422959E-1	4.874073E+0	3.092319E+0	3.846276E+0
9/12/2022  09:35:53.068893	8.542932E-1	4.607124E+0	-5.027981E-1	-2.521923E-1	-8.005059E+0	-9.061710E+0	-8.424592E+0	-5.904780E+0	-9.185283E+0	-7.110906E+0	2.952030E+0	1.321796E+1	-6.703823E-1	2.422284E-1	7.320779E+0	-9.236946E-3	4.412280E+0	3.258896E+0	4.363106E+0
