waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]	[8]	[9]	[10]	[11]	[12]	[13]	[14]	[15]	[16]	[17]	[18]
t0	9/12/2022  09:31:35.612326	9/12/2022  09:31:35.612326	9/12/2022  09:31:35.612326	9/12/2022  09:31:35.612326	9/12/2022  09:31:35.612326	9/12/2022  09:31:35.612326	9/12/2022  09:31:35.612326	9/12/2022  09:31:35.612326	9/12/2022  09:31:35.612326	9/12/2022  09:31:35.612326	9/12/2022  09:31:35.612326	9/12/2022  09:31:35.612326	9/12/2022  09:31:35.612326	9/12/2022  09:31:35.612326	9/12/2022  09:31:35.612326	9/12/2022  09:31:35.612326	9/12/2022  09:31:35.612326	9/12/2022  09:31:35.612326	9/12/2022  09:31:35.612326
delta t	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]	Y[8]	Y[9]	Y[10]	Y[11]	Y[12]	Y[13]	Y[14]	Y[15]	Y[16]	Y[17]	Y[18]
9/12/2022  09:31:35.612326	2.836865E+1	2.210643E+1	2.109324E+1	3.640206E+1	3.940701E+1	3.547525E+1	3.997082E+1	4.610920E+1	4.263085E+1	5.827248E+1	3.431022E+1	-4.338418E+0	2.191782E+1	2.452927E+1	1.746975E+1	2.530629E+1	3.337300E+1	2.467131E+1	3.069399E+1
9/12/2022  09:31:35.616326	4.320522E+1	2.392978E+1	2.692564E+1	3.699843E+1	3.481336E+1	2.914373E+1	2.617384E+1	4.563406E+1	3.885017E+1	5.879112E+1	1.706590E+1	-3.950130E+1	5.842031E+0	1.147740E+1	1.029218E+0	2.148090E+1	3.106516E+1	2.648657E+1	2.627768E+1
9/12/2022  09:31:35.620326	3.763418E+1	1.475142E+1	2.172928E+1	2.810381E+1	2.290051E+1	1.292383E+1	6.893968E+0	3.425220E+1	2.818243E+1	4.894222E+1	-6.479921E+0	-7.504795E+1	-1.605357E+1	-7.111224E+0	-2.117622E+1	7.244045E+0	1.623572E+1	1.598376E+1	1.230143E+1
9/12/2022  09:31:35.624326	1.805955E+1	3.561048E+0	1.202464E+1	1.708536E+1	1.152587E+1	-3.992963E+0	-7.550447E+0	1.987384E+1	1.832250E+1	3.694376E+1	-2.418103E+1	-9.629597E+1	-3.240095E+1	-2.160850E+1	-3.749171E+1	-7.873782E+0	-1.398520E+0	1.988315E+0	-2.076432E+0
9/12/2022  09:31:35.628326	-8.342826E-1	-1.953156E-1	6.562917E+0	1.174590E+1	6.924321E+0	-1.281328E+1	-1.092225E+1	1.133322E+1	1.516738E+1	3.095880E+1	-2.846997E+1	-9.695800E+1	-3.542669E+1	-2.542247E+1	-4.011086E+1	-1.413272E+1	-1.135240E+1	-5.703213E+0	-8.537571E+0
9/12/2022  09:31:35.632326	-6.785145E+0	6.900454E+0	1.004725E+1	1.526312E+1	9.883985E+0	-1.086678E+1	-4.603220E+0	1.265050E+1	1.917807E+1	3.378869E+1	-2.064513E+1	-8.237720E+1	-2.592037E+1	-1.905041E+1	-3.007518E+1	-8.434460E+0	-9.423073E+0	-3.049750E+0	-5.060004E+0
9/12/2022  09:31:35.636326	1.928526E+0	2.053736E+1	2.024832E+1	2.473476E+1	1.623420E+1	-2.645088E+0	4.385432E+0	2.110404E+1	2.598417E+1	4.188392E+1	-8.859716E+0	-6.508600E+1	-1.215196E+1	-9.111186E+0	-1.606440E+1	3.814179E+0	1.250916E-1	6.188798E+0	3.513489E+0
9/12/2022  09:31:35.640326	1.672189E+1	3.261053E+1	3.038159E+1	3.398143E+1	2.078845E+1	4.286421E+0	8.999757E+0	3.011375E+1	3.033263E+1	4.888617E+1	-1.845479E+0	-5.620712E+1	-3.731858E+0	-3.314162E+0	-8.061994E+0	1.302597E+1	8.517857E+0	1.418508E+1	9.825641E+0
9/12/2022  09:31:35.644326	2.634891E+1	3.735781E+1	3.451535E+1	3.815296E+1	2.133342E+1	5.080917E+0	7.007468E+0	3.433617E+1	3.004550E+1	5.055461E+1	-3.214171E+0	-5.889191E+1	-5.110784E+0	-5.213548E+0	-1.065244E+1	1.247366E+1	9.220473E+0	1.525979E+1	9.627317E+0
9/12/2022  09:31:35.648326	2.547157E+1	3.490935E+1	3.166712E+1	3.665944E+1	1.959443E+1	6.470479E-1	1.596687E+0	3.301929E+1	2.699805E+1	4.727467E+1	-1.014727E+1	-6.800523E+1	-1.343204E+1	-1.247233E+1	-2.069835E+1	2.739527E+0	2.296879E+0	9.712950E+0	4.374910E+0
9/12/2022  09:31:35.652326	1.756742E+1	2.991147E+1	2.565170E+1	3.259525E+1	1.885335E+1	-4.061491E+0	-2.153070E+0	2.943085E+1	2.478392E+1	4.267044E+1	-1.660771E+1	-7.539446E+1	-2.187598E+1	-1.947284E+1	-3.061943E+1	-9.442337E+0	-6.578247E+0	2.689372E+0	-8.028219E-1
9/12/2022  09:31:35.656326	1.064125E+1	2.693933E+1	2.131885E+1	2.965014E+1	2.063975E+1	-4.655899E+0	-1.684310E+0	2.742323E+1	2.539700E+1	4.004066E+1	-1.798633E+1	-7.617645E+1	-2.539990E+1	-2.183752E+1	-3.430932E+1	-1.655647E+1	-1.110936E+1	-4.373634E-1	-1.669927E+0
9/12/2022  09:31:35.660326	1.001237E+1	2.673639E+1	2.057037E+1	2.923555E+1	2.341682E+1	-8.772347E-1	1.333679E+0	2.825241E+1	2.778003E+1	3.979425E+1	-1.369107E+1	-7.137626E+1	-2.421706E+1	-1.929270E+1	-3.109767E+1	-1.550761E+1	-9.135535E+0	1.831006E+0	1.855918E+0
9/12/2022  09:31:35.664326	1.430895E+1	2.620313E+1	2.135105E+1	2.998713E+1	2.420273E+1	3.631180E+0	3.060751E+0	3.012507E+1	2.922118E+1	3.979413E+1	-6.438380E+0	-6.564584E+1	-2.255289E+1	-1.500226E+1	-2.513495E+1	-8.897494E+0	-3.572762E+0	6.632821E+0	6.149390E+0
9/12/2022  09:31:35.668326	1.754681E+1	2.169788E+1	2.006813E+1	2.963040E+1	2.145698E+1	4.789006E+0	1.191527E+0	3.040011E+1	2.806585E+1	3.785111E+1	3.079392E-1	-6.270564E+1	-2.419910E+1	-1.243796E+1	-2.133152E+1	-2.042815E+0	6.615713E-1	9.740513E+0	7.241194E+0
9/12/2022  09:31:35.672326	1.488707E+1	1.253437E+1	1.504806E+1	2.730720E+1	1.657520E+1	1.633980E+0	-2.976781E+0	2.818697E+1	2.521240E+1	3.389269E+1	4.372658E+0	-6.249805E+1	-2.886141E+1	-1.261248E+1	-2.145847E+1	1.331476E+0	7.794691E-1	9.131742E+0	4.069670E+0
9/12/2022  09:31:35.676326	6.862004E+0	1.700355E+0	8.021301E+0	2.432604E+1	1.271208E+1	-3.005704E+0	-5.776571E+0	2.502643E+1	2.311675E+1	2.990705E+1	5.183821E+0	-6.206733E+1	-3.235830E+1	-1.381602E+1	-2.341628E+1	1.225045E+0	-2.109711E+0	6.155694E+0	-9.851378E-1
9/12/2022  09:31:35.680326	-1.360620E+0	-6.578216E+0	2.554392E+0	2.284347E+1	1.206512E+1	-5.087599E+0	-4.471009E+0	2.325057E+1	2.332197E+1	2.792027E+1	2.987145E+0	-5.885212E+1	-3.033898E+1	-1.367967E+1	-2.378522E+1	9.530202E-2	-4.669308E+0	3.695554E+0	-4.399088E+0
9/12/2022  09:31:35.684326	-4.611049E+0	-1.011845E+1	1.011087E+0	2.378109E+1	1.405895E+1	-2.818615E+0	2.898244E-1	2.369964E+1	2.481786E+1	2.800930E+1	-1.707101E+0	-5.324238E+1	-2.225392E+1	-1.149659E+1	-2.112461E+1	-9.825200E-2	-4.575586E+0	3.331109E+0	-4.423713E+0
9/12/2022  09:31:35.688326	-1.976523E+0	-1.008742E+1	2.734556E+0	2.584081E+1	1.598962E+1	1.941309E+0	4.922394E+0	2.492401E+1	2.475063E+1	2.819621E+1	-7.911311E+0	-4.824619E+1	-1.221255E+1	-8.773013E+0	-1.718212E+1	2.919077E-1	-2.399780E+0	4.109163E+0	-2.160296E+0
9/12/2022  09:31:35.692326	2.902332E+0	-9.434340E+0	4.891590E+0	2.644561E+1	1.548364E+1	5.383731E+0	5.811928E+0	2.454840E+1	2.090379E+1	2.627868E+1	-1.385031E+1	-4.680381E+1	-6.037006E+0	-7.719841E+0	-1.521397E+1	-6.498116E-1	-7.096284E-1	3.816007E+0	-1.408571E-1
9/12/2022  09:31:35.696326	5.398302E+0	-1.007279E+1	5.046054E+0	2.378320E+1	1.256665E+1	4.966199E+0	2.193348E+0	2.150603E+1	1.381604E+1	2.189823E+1	-1.746168E+1	-4.925194E+1	-6.944411E+0	-9.201995E+0	-1.709714E+1	-4.122320E+0	-1.510684E+0	1.318025E+0	5.858984E-2
9/12/2022  09:31:35.700326	3.921379E+0	-1.136303E+1	3.130787E+0	1.825948E+1	9.551529E+0	1.390776E+0	-3.322197E+0	1.711122E+1	6.706896E+0	1.697491E+1	-1.765991E+1	-5.309623E+1	-1.329700E+1	-1.199679E+1	-2.175645E+1	-9.105197E+0	-4.461854E+0	-2.307787E+0	-1.005094E+0
9/12/2022  09:31:35.704326	8.806495E-1	-1.109290E+1	1.183484E+0	1.222411E+1	8.909936E+0	-2.195598E+0	-6.871513E+0	1.401643E+1	3.226312E+0	1.412361E+1	-1.524730E+1	-5.510802E+1	-2.005468E+1	-1.392004E+1	-2.610225E+1	-1.304148E+1	-7.372075E+0	-4.853276E+0	-1.564817E+0
9/12/2022  09:31:35.708326	1.198061E-2	-7.860948E+0	1.257721E+0	8.255223E+0	1.103487E+1	-2.925564E+0	-6.269081E+0	1.397578E+1	4.824427E+0	1.443983E+1	-1.240611E+1	-5.380506E+1	-2.257550E+1	-1.370779E+1	-2.749359E+1	-1.401703E+1	-8.321404E+0	-5.153579E+0	-6.070786E-1
9/12/2022  09:31:35.712326	2.731338E+0	-2.592187E+0	3.468274E+0	7.381466E+0	1.383711E+1	-4.909739E-1	-2.404435E+0	1.635275E+1	9.780673E+0	1.654928E+1	-1.097275E+1	-5.025083E+1	-1.971052E+1	-1.196797E+1	-2.559915E+1	-1.240245E+1	-7.349589E+0	-4.249298E+0	1.035042E+0
9/12/2022  09:31:35.716326	6.850818E+0	2.174704E+0	5.884146E+0	8.554462E+0	1.448205E+1	2.837843E+0	1.807225E+0	1.862583E+1	1.452936E+1	1.768051E+1	-1.096785E+1	-4.674165E+1	-1.398215E+1	-1.045246E+1	-2.226077E+1	-1.047847E+1	-6.198892E+0	-4.414238E+0	1.454818E+0
9/12/2022  09:31:35.720326	8.684502E+0	4.515343E+0	6.273288E+0	9.630328E+0	1.173854E+1	4.264186E+0	3.819436E+0	1.842143E+1	1.612391E+1	1.580190E+1	-1.079727E+1	-4.477248E+1	-9.119556E+0	-1.042120E+1	-1.975629E+1	-1.041754E+1	-6.469207E+0	-6.927542E+0	-4.592396E-1
9/12/2022  09:31:35.724326	6.485216E+0	4.802246E+0	4.095273E+0	8.991022E+0	6.955974E+0	2.724225E+0	3.173334E+0	1.535237E+1	1.396402E+1	1.105811E+1	-9.045607E+0	-4.409302E+1	-7.212561E+0	-1.160373E+1	-1.909307E+1	-1.243262E+1	-7.985047E+0	-1.064137E+1	-3.821725E+0
9/12/2022  09:31:35.728326	2.058670E+0	5.321675E+0	1.007311E+0	6.590869E+0	2.929601E+0	-4.964651E-1	1.327033E+0	1.119092E+1	9.717287E+0	5.459977E+0	-6.196895E+0	-4.346538E+1	-7.704062E+0	-1.262300E+1	-1.967540E+1	-1.468336E+1	-8.909911E+0	-1.269346E+1	-6.343924E+0
9/12/2022  09:31:35.732326	-8.380779E-1	8.178360E+0	-4.899318E-1	3.793726E+0	1.707923E+0	-3.099721E+0	5.940500E-2	8.356542E+0	5.858577E+0	1.288692E+0	-4.509321E+0	-4.213889E+1	-8.642841E+0	-1.238600E+1	-2.031928E+1	-1.493277E+1	-7.487345E+0	-1.080014E+1	-6.212649E+0
9/12/2022  09:31:35.736326	2.087312E-1	1.334596E+1	9.477744E-1	2.298715E+0	3.187513E+0	-3.737510E+0	-1.861249E-2	8.056912E+0	4.137876E+0	-3.746643E-1	-5.907853E+0	-4.053426E+1	-8.739090E+0	-1.111440E+1	-2.045300E+1	-1.244808E+1	-3.788130E+0	-5.167566E+0	-3.595256E+0
9/12/2022  09:31:35.740326	4.240737E+0	1.854793E+1	4.524932E+0	3.005202E+0	5.529436E+0	-2.913578E+0	3.440256E-1	9.570120E+0	4.974838E+0	7.073832E-2	-9.728137E+0	-3.955888E+1	-8.354719E+0	-1.009254E+1	-2.040074E+1	-8.534769E+0	1.514514E-1	1.595612E+0	-4.595312E-1
9/12/2022  09:31:35.744326	7.881742E+0	2.102010E+1	8.023614E+0	5.532412E+0	6.828613E+0	-2.226047E+0	5.024676E-2	1.108024E+1	7.772558E+0	1.540394E+0	-1.257026E+1	-3.938032E+1	-8.769132E+0	-1.042011E+1	-2.068728E+1	-5.378430E+0	1.950272E+0	6.440596E+0	1.104986E+0
9/12/2022  09:31:35.748326	8.298034E+0	1.959818E+1	9.458419E+0	8.543634E+0	6.503124E+0	-2.818333E+0	-1.231600E+0	1.118986E+1	1.145763E+1	3.149763E+0	-1.081903E+1	-3.900705E+1	-1.065996E+1	-1.195154E+1	-2.125459E+1	-4.327535E+0	8.360700E-1	8.019279E+0	5.792520E-1
9/12/2022  09:31:35.752326	5.489289E+0	1.538559E+1	8.262061E+0	1.052483E+1	5.313398E+0	-4.462695E+0	-2.860747E+0	9.820796E+0	1.472719E+1	4.387492E+0	-3.932635E+0	-3.719390E+1	-1.330814E+1	-1.339578E+1	-2.145974E+1	-5.100873E+0	-1.773478E+0	7.262155E+0	-7.299871E-1
9/12/2022  09:31:35.756326	1.979319E+0	1.057987E+1	5.208452E+0	1.053134E+1	4.254851E+0	-5.972975E+0	-3.963440E+0	7.913903E+0	1.614387E+1	4.699180E+0	4.395583E+0	-3.383157E+1	-1.520338E+1	-1.347168E+1	-2.083344E+1	-6.434949E+0	-3.537439E+0	6.100468E+0	-1.024406E+0
9/12/2022  09:31:35.760326	3.763608E-1	6.634548E+0	1.466399E+0	8.583627E+0	3.533232E+0	-6.400771E+0	-4.286723E+0	6.419647E+0	1.454888E+1	3.280136E+0	8.569412E+0	-3.041019E+1	-1.537808E+1	-1.206202E+1	-1.974603E+1	-7.370250E+0	-3.167598E+0	5.640740E+0	2.986304E-1
9/12/2022  09:31:35.764326	1.113537E+0	3.398716E+0	-2.180026E+0	5.623587E+0	2.596004E+0	-5.851000E+0	-4.335209E+0	5.564349E+0	9.865968E+0	-3.867080E-1	5.365647E+0	-2.893946E+1	-1.418868E+1	-1.033031E+1	-1.918630E+1	-7.915752E+0	-1.405755E+0	5.442426E+0	2.106583E+0
9/12/2022  09:31:35.768326	2.357103E+0	-1.330959E-1	-5.315969E+0	3.087416E+0	1.066778E+0	-5.234861E+0	-4.737460E+0	4.945238E+0	3.675118E+0	-5.634803E+0	-3.234709E+0	-3.015460E+1	-1.287210E+1	-9.705750E+0	-1.975332E+1	-8.571777E+0	-2.282257E-1	4.405401E+0	2.584253E+0
9/12/2022  09:31:35.772326	1.989935E+0	-4.331482E+0	-7.402608E+0	2.240523E+0	-4.772191E-1	-5.316467E+0	-5.542884E+0	4.166282E+0	-1.235432E+0	-1.036618E+1	-1.112315E+1	-3.260194E+1	-1.237826E+1	-1.064232E+1	-2.081830E+1	-9.357060E+0	-1.065420E+0	2.249525E+0	9.063715E-1
9/12/2022  09:31:35.776326	-2.983571E-1	-8.202147E+0	-7.629053E+0	3.527853E+0	-7.788130E-1	-6.014974E+0	-6.168483E+0	3.291307E+0	-2.424070E+0	-1.206628E+1	-1.244858E+1	-3.353864E+1	-1.260345E+1	-1.223267E+1	-2.077628E+1	-9.454660E+0	-3.626663E+0	6.301706E-2	-1.970788E+0
9/12/2022  09:31:35.780326	-2.769886E+0	-1.013923E+1	-5.505737E+0	6.273710E+0	9.384282E-1	-6.588596E+0	-6.028418E+0	2.703885E+0	5.013398E-1	-9.557822E+0	-5.998642E+0	-3.103512E+1	-1.269111E+1	-1.298648E+1	-1.835341E+1	-7.942608E+0	-6.300210E+0	-6.643069E-1	-4.102239E+0
9/12/2022  09:31:35.784326	-3.394660E+0	-9.460000E+0	-1.689891E+0	8.974442E+0	4.015712E+0	-6.441727E+0	-5.187652E+0	2.628402E+0	5.386440E+0	-4.121915E+0	3.824980E+0	-2.558256E+1	-1.201675E+1	-1.207312E+1	-1.391381E+1	-4.951992E+0	-7.667255E+0	3.771615E-1	-4.235009E+0
9/12/2022  09:31:35.788326	-1.876930E+0	-7.256790E+0	1.910796E+0	1.010826E+1	6.604918E+0	-5.726857E+0	-4.358626E+0	2.890516E+0	8.829859E+0	1.081229E+0	1.019197E+1	-1.984835E+1	-1.084270E+1	-9.965702E+0	-9.572436E+0	-2.077525E+0	-7.718048E+0	1.669286E+0	-2.904939E+0
9/12/2022  09:31:35.792326	-5.015134E-3	-5.688575E+0	3.181631E+0	9.011248E+0	7.041850E+0	-5.169042E+0	-4.217475E+0	3.177974E+0	8.467026E+0	3.047500E+0	8.714520E+0	-1.671956E+1	-9.991330E+0	-7.984502E+0	-7.849198E+0	-1.462225E+0	-7.696890E+0	9.130884E-1	-1.985142E+0
9/12/2022  09:31:35.796326	2.199560E-2	-6.232336E+0	1.345153E+0	6.245480E+0	5.206622E+0	-5.328406E+0	-4.707691E+0	3.469492E+0	4.551135E+0	9.360158E-1	3.279529E-1	-1.716858E+1	-9.871181E+0	-7.190514E+0	-9.826671E+0	-4.164733E+0	-8.771086E+0	-2.994035E+0	-3.053151E+0
9/12/2022  09:31:35.800326	-2.271900E+0	-8.369834E+0	-2.258822E+0	3.183760E+0	2.656005E+0	-6.056906E+0	-5.047541E+0	4.071981E+0	-3.955631E-1	-3.507895E+0	-9.778846E+0	-1.960331E+1	-9.853496E+0	-7.585995E+0	-1.424925E+1	-9.126772E+0	-1.076098E+1	-8.711901E+0	-5.950304E+0
9/12/2022  09:31:35.804326	-5.058778E+0	-9.856112E+0	-4.946307E+0	1.086049E+0	1.338435E+0	-6.690365E+0	-4.499786E+0	5.110708E+0	-3.591372E+0	-7.446593E+0	-1.602613E+1	-2.115242E+1	-8.702536E+0	-8.243145E+0	-1.830492E+1	-1.364588E+1	-1.208234E+1	-1.307037E+1	-8.746932E+0
9/12/2022  09:31:35.808326	-5.777375E+0	-8.397975E+0	-4.565485E+0	3.266920E-1	1.943188E+0	-6.775352E+0	-3.210143E+0	5.963861E+0	-4.073671E+0	-9.161694E+0	-1.599225E+1	-1.981830E+1	-5.772136E+0	-8.157450E+0	-1.953077E+1	-1.507171E+1	-1.096559E+1	-1.316211E+1	-9.163232E+0
9/12/2022  09:31:35.812326	-3.474387E+0	-3.408656E+0	-1.070420E+0	3.226807E-1	3.293234E+0	-6.591323E+0	-2.290570E+0	5.346073E+0	-3.209814E+0	-9.219876E+0	-1.119608E+1	-1.583859E+1	-1.901820E+0	-7.050347E+0	-1.743729E+1	-1.249130E+1	-6.917962E+0	-8.340703E+0	-6.318068E+0
9/12/2022  09:31:35.816326	2.003152E-1	3.525668E+0	3.439707E+0	1.716796E-1	3.331715E+0	-6.915744E+0	-2.966863E+0	2.229517E+0	-3.292445E+0	-9.708456E+0	-5.116233E+0	-1.133145E+1	8.898742E-1	-5.484226E+0	-1.370799E+1	-7.224458E+0	-1.226365E+0	-6.521493E-1	-1.444018E+0
9/12/2022  09:31:35.820326	2.285015E+0	9.752987E+0	6.251794E+0	-5.403530E-1	9.017723E-1	-8.218320E+0	-5.465645E+0	-3.041452E+0	-5.432609E+0	-1.224455E+1	-5.159497E-1	-8.664241E+0	8.178787E-1	-4.305056E+0	-1.093337E+1	-1.904991E+0	3.856286E+0	6.514736E+0	2.942419E+0
9/12/2022  09:31:35.824326	9.948480E-1	1.328413E+1	5.942563E+0	-1.413809E+0	-3.165382E+0	-1.005487E+1	-8.612182E+0	-8.456561E+0	-8.511709E+0	-1.644117E+1	1.802957E+0	-8.852956E+0	-2.227866E+0	-3.977520E+0	-1.087548E+1	1.060439E+0	6.528391E+0	1.045104E+1	4.730740E+0
9/12/2022  09:31:35.828326	-2.747897E+0	1.381441E+1	3.203339E+0	-1.630396E+0	-6.575867E+0	-1.129384E+1	-1.056064E+1	-1.136028E+1	-1.005372E+1	-2.009468E+1	2.374655E+0	-1.107522E+1	-6.396522E+0	-4.367425E+0	-1.346438E+1	5.874004E-1	6.364484E+0	1.038382E+1	3.499225E+0
9/12/2022  09:31:35.832326	-6.061920E+0	1.241987E+1	4.618980E-2	-7.139820E-1	-7.304389E+0	-1.105460E+1	-1.013965E+1	-1.022193E+1	-8.298877E+0	-2.092361E+1	1.817708E+0	-1.341006E+1	-9.054018E+0	-5.043248E+0	-1.706144E+1	-2.950561E+0	4.194965E+0	7.325411E+0	5.460915E-1
9/12/2022  09:31:35.836326	-6.474496E+0	1.041362E+1	-1.856188E+0	9.797601E-1	-5.146376E+0	-9.553007E+0	-7.766608E+0	-5.871082E+0	-3.801776E+0	-1.844125E+1	3.918303E-1	-1.407590E+1	-8.585100E+0	-5.706585E+0	-1.960824E+1	-8.272916E+0	1.284559E+0	3.007197E+0	-2.179347E+0
9/12/2022  09:31:35.840326	-3.879097E+0	8.401583E+0	-2.337278E+0	2.436349E+0	-1.875573E+0	-8.074417E+0	-5.209384E+0	-1.185928E+0	7.123792E-1	-1.447908E+1	-1.449728E+0	-1.232121E+1	-5.491190E+0	-6.331575E+0	-1.980914E+1	-1.382323E+1	-1.401168E+0	-1.107248E+0	-3.348643E+0
9/12/2022  09:31:35.844326	-4.681830E-1	6.205705E+0	-2.571826E+0	2.662038E+0	7.215482E-2	-8.027601E+0	-4.372461E+0	6.681793E-1	2.113544E+0	-1.198508E+1	-2.579374E+0	-8.614148E+0	-1.996176E+0	-6.959691E+0	-1.768624E+1	-1.814373E+1	-3.359414E+0	-4.139900E+0	-2.857500E+0
9/12/2022  09:31:35.848326	1.192086E+0	3.477338E+0	-3.878225E+0	1.327639E+0	-6.732849E-1	-9.833721E+0	-6.013733E+0	-1.737764E+0	-1.076928E+0	-1.304852E+1	-1.787710E+0	-4.302797E+0	-4.855816E-1	-7.456322E+0	-1.437866E+1	-2.010299E+1	-4.312526E+0	-5.623585E+0	-1.532841E+0
9/12/2022  09:31:35.852326	2.230416E-1	2.915354E-1	-6.564387E+0	-1.090150E+0	-3.577113E+0	-1.256591E+1	-9.293851E+0	-7.210272E+0	-7.784939E+0	-1.760177E+1	8.525498E-1	-1.054644E+0	-1.917155E+0	-7.537357E+0	-1.146927E+1	-1.919725E+1	-4.066609E+0	-5.369212E+0	-3.799002E-1
9/12/2022  09:31:35.856326	-2.090176E+0	-2.802606E+0	-9.717400E+0	-3.702489E+0	-6.768456E+0	-1.463465E+1	-1.238798E+1	-1.275836E+1	-1.512343E+1	-2.361765E+1	3.302378E+0	-2.210602E-1	-5.277598E+0	-7.049659E+0	-1.021376E+1	-1.585358E+1	-2.701542E+0	-3.606235E+0	1.000164E-2
9/12/2022  09:31:35.860326	-3.655531E+0	-5.190172E+0	-1.196128E+1	-5.765980E+0	-8.441219E+0	-1.495451E+1	-1.363406E+1	-1.549420E+1	-2.008432E+1	-2.847339E+1	2.687064E+0	-2.189554E+0	-8.354138E+0	-6.195274E+0	-1.095427E+1	-1.137514E+1	-8.212074E-1	-1.106520E+0	-4.146914E-1
9/12/2022  09:31:35.864326	-3.431181E+0	-6.566151E+0	-1.243669E+1	-6.982186E+0	-7.985302E+0	-1.366410E+1	-1.242496E+1	-1.429572E+1	-2.100667E+1	-3.042093E+1	-2.287311E+0	-5.960561E+0	-9.197666E+0	-5.432715E+0	-1.291879E+1	-7.307209E+0	5.822619E-1	1.110227E+0	-1.376364E+0
9/12/2022  09:31:35.868326	-2.140312E+0	-6.935236E+0	-1.121304E+1	-7.409859E+0	-6.118575E+0	-1.188669E+1	-9.378599E+0	-1.021591E+1	-1.806872E+1	-2.925939E+1	-9.641093E+0	-9.361176E+0	-7.296043E+0	-5.121149E+0	-1.454836E+1	-4.524091E+0	7.302119E-1	2.444164E+0	-2.509676E+0
9/12/2022  09:31:35.872326	-1.348159E+0	-6.363009E+0	-8.956480E+0	-7.198518E+0	-4.139024E+0	-1.081891E+1	-5.870115E+0	-5.573771E+0	-1.285791E+1	-2.604856E+1	-1.492327E+1	-1.009192E+1	-3.794348E+0	-5.247653E+0	-1.431393E+1	-2.732373E+0	-3.341822E-1	3.186074E+0	-3.472568E+0
9/12/2022  09:31:35.876326	-1.898026E+0	-4.871724E+0	-6.323279E+0	-6.440247E+0	-3.010954E+0	-1.092396E+1	-3.332062E+0	-2.504463E+0	-7.556707E+0	-2.234420E+1	-1.429432E+1	-7.169922E+0	-7.548886E-1	-5.505210E+0	-1.165770E+1	-8.830170E-1	-1.726048E+0	4.233543E+0	-3.989490E+0
9/12/2022  09:31:35.880326	-3.191059E+0	-2.659499E+0	-3.662369E+0	-5.241907E+0	-2.935245E+0	-1.180924E+1	-2.678827E+0	-1.919951E+0	-4.188969E+0	-1.952709E+1	-7.589765E+0	-1.788973E+0	2.594185E-2	-5.635620E+0	-7.456373E+0	1.745487E+0	-2.414872E+0	6.140406E+0	-3.940526E+0
9/12/2022  09:31:35.884326	-3.906028E+0	-3.751735E-1	-1.178658E+0	-3.868548E+0	-3.527426E+0	-1.272969E+1	-3.995353E+0	-3.361514E+0	-4.026602E+0	-1.845462E+1	1.208349E+0	3.220019E+0	-2.013332E+0	-5.676219E+0	-3.574039E+0	4.668888E+0	-2.095735E+0	8.291873E+0	-3.472112E+0
9/12/2022  09:31:35.888326	-3.379141E+0	9.916991E-1	7.830881E-1	-2.747853E+0	-4.263543E+0	-1.317498E+1	-6.512534E+0	-5.586638E+0	-7.127486E+0	-1.933634E+1	6.700170E+0	5.193691E+0	-5.905355E+0	-5.844718E+0	-1.677668E+0	6.326427E+0	-1.467414E+0	9.041902E+0	-2.978977E+0
9/12/2022  09:31:35.892326	-2.285079E+0	7.098572E-1	1.743349E+0	-2.290025E+0	-4.801648E+0	-1.306305E+1	-8.908295E+0	-7.388594E+0	-1.216381E+1	-2.171717E+1	5.965723E+0	3.506593E+0	-9.649716E+0	-6.182859E+0	-2.115319E+0	5.215424E+0	-1.625103E+0	6.882353E+0	-2.871910E+0
9/12/2022  09:31:35.896326	-1.976177E+0	-1.048189E+0	1.415910E+0	-2.678939E+0	-5.058419E+0	-1.253081E+1	-9.940134E+0	-8.204740E+0	-1.686020E+1	-2.463155E+1	5.447863E-1	6.419603E-2	-1.126509E+1	-6.367756E+0	-3.735422E+0	1.150626E+0	-3.061231E+0	1.763102E+0	-3.260520E+0
9/12/2022  09:31:35.900326	-3.134501E+0	-3.151673E+0	-4.748522E-3	-3.821059E+0	-5.166389E+0	-1.168921E+1	-9.200709E+0	-8.314958E+0	-1.911701E+1	-2.704004E+1	-5.075535E+0	-2.090385E+0	-9.898285E+0	-5.970772E+0	-4.865731E+0	-4.405267E+0	-5.150551E+0	-4.576237E+0	-3.820485E+0
9/12/2022  09:31:35.904326	-5.044868E+0	-4.259268E+0	-1.955077E+0	-5.479106E+0	-5.431437E+0	-1.064500E+1	-7.535615E+0	-8.625418E+0	-1.831006E+1	-2.843148E+1	-7.174728E+0	-1.093338E+0	-6.398954E+0	-4.984497E+0	-4.727808E+0	-9.265113E+0	-6.600660E+0	-9.657243E+0	-4.007245E+0
