waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]	[8]	[9]	[10]	[11]	[12]	[13]	[14]	[15]	[16]	[17]	[18]
t0	9/12/2022  09:32:59.348925	9/12/2022  09:32:59.348925	9/12/2022  09:32:59.348925	9/12/2022  09:32:59.348925	9/12/2022  09:32:59.348925	9/12/2022  09:32:59.348925	9/12/2022  09:32:59.348925	9/12/2022  09:32:59.348925	9/12/2022  09:32:59.348925	9/12/2022  09:32:59.348925	9/12/2022  09:32:59.348925	9/12/2022  09:32:59.348925	9/12/2022  09:32:59.348925	9/12/2022  09:32:59.348925	9/12/2022  09:32:59.348925	9/12/2022  09:32:59.348925	9/12/2022  09:32:59.348925	9/12/2022  09:32:59.348925	9/12/2022  09:32:59.348925
delta t	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]	Y[8]	Y[9]	Y[10]	Y[11]	Y[12]	Y[13]	Y[14]	Y[15]	Y[16]	Y[17]	Y[18]
9/12/2022  09:32:59.348925	2.501297E+1	1.369735E+1	1.982878E+1	2.061604E+0	9.049524E+0	3.608459E+1	6.870494E+0	2.988815E+1	2.536936E+1	-2.583292E+1	4.058081E+1	6.150315E+1	5.164254E+1	3.186454E+1	4.549885E+1	4.516626E+1	8.899592E+0	2.674606E+1	3.413383E-1
9/12/2022  09:32:59.352925	1.294089E+1	7.011526E+0	1.246201E+1	-6.197793E+0	1.620453E+0	2.069764E+1	-6.481487E+0	1.704081E+1	1.654437E+1	-3.131358E+1	3.036558E+1	4.380014E+1	3.045930E+1	1.947564E+1	2.930642E+1	3.309993E+1	-6.116405E-1	1.879698E+1	-3.797840E+0
9/12/2022  09:32:59.356925	-1.026870E+1	-3.920276E+0	1.496177E+0	-9.834200E+0	-2.648967E+0	5.256648E+0	-1.704840E+1	7.753286E+0	1.028852E+1	-2.273196E+1	2.020403E+1	1.963152E+1	4.265743E+0	5.534470E+0	1.324700E+1	1.714120E+1	-1.671806E+1	7.199171E+0	-1.054365E+1
9/12/2022  09:32:59.360925	-3.141242E+1	-1.326409E+1	-7.513209E+0	-8.115665E+0	-2.109902E+0	-3.054773E+0	-2.017769E+1	6.102018E+0	9.515028E+0	-6.438803E+0	1.436802E+1	8.632463E-2	-1.474190E+1	-3.195824E+0	3.789609E+0	5.326099E+0	-3.020421E+1	-1.677110E+0	-1.563103E+1
9/12/2022  09:32:59.364925	-4.029812E+1	-1.700152E+1	-1.095992E+1	-3.573962E+0	1.720867E+0	-1.924784E+0	-1.605135E+1	1.120444E+1	1.356556E+1	7.589841E+0	1.413814E+1	-7.588670E+0	-1.974061E+1	-3.890575E+0	3.008883E+0	2.097789E+0	-3.493472E+1	-4.180434E+0	-1.670544E+1
9/12/2022  09:32:59.368925	-3.583232E+1	-1.480598E+1	-9.041213E+0	-4.811099E-2	5.437366E+0	5.056164E+0	-9.077140E+0	1.824199E+1	1.893704E+1	1.239430E+1	1.735547E+1	-3.932152E+0	-1.304763E+1	9.708691E-1	7.803315E+0	5.786013E+0	-3.131589E+1	-1.284430E+0	-1.454737E+1
9/12/2022  09:32:59.372925	-2.517510E+1	-9.077712E+0	-4.703666E+0	6.518263E-2	6.323765E+0	1.146735E+1	-4.431901E+0	2.219432E+1	2.193582E+1	8.084464E+0	2.032518E+1	4.265177E+0	-3.376461E+0	5.975546E+0	1.257454E+1	1.062929E+1	-2.485161E+1	3.049013E+0	-1.188104E+1
9/12/2022  09:32:59.376925	-1.733804E+1	-2.432325E+0	-8.697708E-1	-2.680669E+0	4.258039E+0	1.277127E+1	-4.418647E+0	2.142316E+1	2.128043E+1	7.005227E-1	2.060188E+1	9.446114E+0	1.012629E+0	6.912534E+0	1.324653E+1	1.150616E+1	-2.137319E+1	5.397242E+0	-1.094929E+1
9/12/2022  09:32:59.380925	-1.657341E+1	4.081280E+0	1.675193E+0	-5.541132E+0	1.540692E+0	9.139898E+0	-7.300563E+0	1.845367E+1	1.876191E+1	-2.825221E+0	1.858317E+1	8.462827E+0	-2.032451E+0	3.537765E+0	9.702601E+0	7.604221E+0	-2.283272E+1	5.337854E+0	-1.187115E+1
9/12/2022  09:32:59.384925	-2.045131E+1	1.074056E+1	4.163405E+0	-5.880855E+0	8.924573E-1	4.517714E+0	-9.263094E+0	1.753087E+1	1.757923E+1	3.665432E-1	1.681824E+1	3.800933E+0	-8.119183E+0	-9.070672E-1	5.116194E+0	2.344820E+0	-2.670374E+1	5.031396E+0	-1.297368E+1
9/12/2022  09:32:59.388925	-2.335728E+1	1.753100E+1	7.919408E+0	-3.178956E+0	3.257086E+0	3.017804E+0	-7.749750E+0	2.100662E+1	1.972191E+1	7.687343E+0	1.771510E+1	4.996117E-1	-1.085244E+1	-2.708209E+0	3.053116E+0	-6.203838E-3	-2.893054E+1	6.623488E+0	-1.258116E+1
9/12/2022  09:32:59.392925	-2.185745E+1	2.296191E+1	1.252450E+1	7.381460E-1	7.108853E+0	5.668281E+0	-3.490200E+0	2.741098E+1	2.442420E+1	1.383169E+1	2.150969E+1	1.664554E+0	-7.339536E+0	-6.690950E-1	4.744634E+0	1.950222E+0	-2.762429E+1	9.900558E+0	-1.060444E+1
9/12/2022  09:32:59.396925	-1.737202E+1	2.458425E+1	1.572818E+1	3.245989E+0	9.708864E+0	9.973410E+0	2.647440E-1	3.262591E+1	2.880166E+1	1.505618E+1	2.605264E+1	6.186360E+0	-2.699529E-1	3.212060E+0	8.502446E+0	5.713175E+0	-2.445144E+1	1.222116E+1	-8.595040E+0
9/12/2022  09:32:59.400925	-1.434938E+1	2.081462E+1	1.514350E+1	2.900955E+0	9.226922E+0	1.233044E+1	5.110312E-1	3.311437E+1	3.006591E+1	1.163199E+1	2.847799E+1	1.013478E+1	4.729862E+0	5.651290E+0	1.138667E+1	7.136242E+0	-2.286877E+1	1.066966E+1	-8.341070E+0
9/12/2022  09:32:59.404925	-1.604045E+1	1.241975E+1	1.021487E+1	2.989155E-1	6.053469E+0	1.109233E+1	-3.046778E+0	2.862333E+1	2.755496E+1	6.918857E+0	2.736071E+1	1.024564E+1	3.905199E+0	4.805589E+0	1.152287E+1	3.875223E+0	-2.502089E+1	4.484577E+0	-1.032351E+1
9/12/2022  09:32:59.408925	-2.172292E+1	2.278514E+0	2.774743E+0	-2.703897E+0	2.369480E+0	7.755865E+0	-7.767614E+0	2.231595E+1	2.307486E+1	4.287187E+0	2.367780E+1	6.451007E+0	-1.721391E+0	1.579517E+0	9.203787E+0	-2.870290E+0	-3.002457E+1	-4.313473E+0	-1.338203E+1
9/12/2022  09:32:59.412925	-2.758467E+1	-6.456795E+0	-4.229250E+0	-4.583940E+0	4.457971E-1	5.480171E+0	-1.014385E+1	1.836527E+1	1.943767E+1	4.591600E+0	1.992144E+1	1.531855E+0	-7.539826E+0	-1.385368E+0	6.138520E+0	-9.598868E+0	-3.493581E+1	-1.252474E+1	-1.580466E+1
9/12/2022  09:32:59.416925	-3.014121E+1	-1.228747E+1	-8.710358E+0	-5.183914E+0	1.062234E+0	6.359215E+0	-8.443464E+0	1.896092E+1	1.844733E+1	6.077567E+0	1.817995E+1	-1.473154E+0	-9.342302E+0	-2.006570E+0	3.777688E+0	-1.345839E+1	-3.732407E+1	-1.811672E+1	-1.679828E+1
9/12/2022  09:32:59.420925	-2.900698E+1	-1.581858E+1	-1.049945E+1	-5.431142E+0	3.199317E+0	9.759874E+0	-3.877954E+0	2.297590E+1	1.987287E+1	6.404967E+0	1.872719E+1	-1.706749E+0	-6.658448E+0	-3.818823E-1	2.249125E+0	-1.432039E+1	-3.712521E+1	-2.129244E+1	-1.701572E+1
9/12/2022  09:32:59.424925	-2.670144E+1	-1.847756E+1	-1.076729E+1	-6.163589E+0	5.058981E+0	1.298423E+1	4.636222E-1	2.711114E+1	2.202761E+1	4.815224E+0	2.013273E+1	-7.772270E-1	-2.792969E+0	1.501232E+0	7.048845E-1	-1.432682E+1	-3.626955E+1	-2.349895E+1	-1.771340E+1
9/12/2022  09:32:59.428925	-2.596389E+1	-2.075409E+1	-1.054288E+1	-7.202450E+0	5.460585E+0	1.353300E+1	1.916578E+0	2.842193E+1	2.327847E+1	2.620772E+0	2.063876E+1	-8.996262E-1	-1.808685E+0	1.560057E+0	-1.435480E+0	-1.551380E+1	-3.661745E+1	-2.545198E+1	-1.936197E+1
9/12/2022  09:32:59.432925	-2.720216E+1	-2.159642E+1	-9.763347E+0	-7.499138E+0	4.514378E+0	1.102160E+1	-3.922850E-2	2.623961E+1	2.319748E+1	1.820429E+0	1.960299E+1	-2.711402E+0	-5.142580E+0	-6.550198E-1	-3.592894E+0	-1.771627E+1	-3.815402E+1	-2.608389E+1	-2.101725E+1
9/12/2022  09:32:59.436925	-2.837822E+1	-1.953263E+1	-7.684722E+0	-6.180029E+0	3.201326E+0	7.262149E+0	-3.800169E+0	2.220471E+1	2.254696E+1	3.239401E+0	1.789205E+1	-4.683527E+0	-1.059758E+1	-3.662057E+0	-4.318383E+0	-1.858979E+1	-3.902746E+1	-2.342846E+1	-2.106652E+1
9/12/2022  09:32:59.440925	-2.728390E+1	-1.450714E+1	-4.165049E+0	-3.512533E+0	2.395788E+0	4.644814E+0	-7.102603E+0	1.870065E+1	2.234471E+1	5.841079E+0	1.705662E+1	-4.514106E+0	-1.428840E+1	-5.272228E+0	-2.483728E+0	-1.567062E+1	-3.729903E+1	-1.666515E+1	-1.872164E+1
9/12/2022  09:32:59.444925	-2.397719E+1	-8.710507E+0	-4.983747E-1	-8.966634E-1	2.206855E+0	4.300116E+0	-8.611023E+0	1.710490E+1	2.295511E+1	7.695698E+0	1.808413E+1	-1.161514E+0	-1.370632E+1	-4.227212E+0	1.702200E+0	-8.636798E+0	-3.277570E+1	-7.447238E+0	-1.493443E+1
9/12/2022  09:32:59.448925	-2.106473E+1	-5.464424E+0	1.136784E+0	1.561148E-1	2.095420E+0	5.521839E+0	-8.467596E+0	1.715216E+1	2.396001E+1	7.636776E+0	2.074042E+1	4.264630E+0	-9.393234E+0	-9.586474E-1	6.739976E+0	1.848991E-1	-2.729868E+1	8.023690E-1	-1.187312E+1
9/12/2022  09:32:59.452925	-2.151633E+1	-6.856343E+0	-6.980591E-1	-7.829887E-1	1.504861E+0	6.719275E+0	-7.672103E+0	1.761661E+1	2.475576E+1	6.142069E+0	2.389752E+1	9.417077E+0	-4.137800E+0	2.957908E+0	1.089013E+1	7.475322E+0	-2.327696E+1	5.211867E+0	-1.131937E+1
9/12/2022  09:32:59.456925	-2.593637E+1	-1.193555E+1	-5.326569E+0	-2.687437E+0	3.671908E-1	6.879352E+0	-7.097787E+0	1.747645E+1	2.517703E+1	4.766279E+0	2.640733E+1	1.250190E+1	-7.165584E-1	6.006996E+0	1.332007E+1	1.132437E+1	-2.178416E+1	5.564982E+0	-1.327450E+1
9/12/2022  09:32:59.460925	-3.171191E+1	-1.695255E+1	-1.004515E+1	-3.840635E+0	-9.223055E-1	6.239824E+0	-7.033160E+0	1.654801E+1	2.552453E+1	4.738731E+0	2.773682E+1	1.336571E+1	-1.769747E-1	7.561511E+0	1.441309E+1	1.239978E+1	-2.185571E+1	4.462964E+0	-1.591263E+1
9/12/2022  09:32:59.464925	-3.482655E+1	-1.760526E+1	-1.174330E+1	-3.130851E+0	-1.924552E+0	5.730818E+0	-7.444922E+0	1.525608E+1	2.603576E+1	5.986830E+0	2.794568E+1	1.306909E+1	-1.841458E+0	7.818436E+0	1.507611E+1	1.301793E+1	-2.152079E+1	5.357593E+0	-1.692446E+1
9/12/2022  09:32:59.468925	-3.285306E+1	-1.175784E+1	-8.908999E+0	-8.598965E-1	-2.502981E+0	5.878741E+0	-8.424655E+0	1.401871E+1	2.641998E+1	7.366377E+0	2.724646E+1	1.254465E+1	-4.547244E+0	7.174636E+0	1.574651E+1	1.501652E+1	-1.960220E+1	9.958876E+0	-1.518489E+1
9/12/2022  09:32:59.472925	-2.669140E+1	-7.753867E-1	-2.571686E+0	1.534750E+0	-2.782423E+0	6.266880E+0	-1.019685E+1	1.294297E+1	2.602024E+1	7.783983E+0	2.571685E+1	1.169455E+1	-7.686929E+0	5.779097E+0	1.600654E+1	1.824166E+1	-1.672162E+1	1.698618E+1	-1.146132E+1
9/12/2022  09:32:59.476925	-1.974465E+1	1.134017E+1	4.436172E+0	2.579581E+0	-2.838484E+0	6.025728E+0	-1.264202E+1	1.205650E+1	2.452737E+1	7.171618E+0	2.346952E+1	9.756355E+0	-1.112370E+1	3.666154E+0	1.512120E+1	2.082228E+1	-1.471349E+1	2.313755E+1	-7.697579E+0
9/12/2022  09:32:59.480925	-1.536350E+1	2.028177E+1	9.269115E+0	1.815739E+0	-2.503309E+0	4.821658E+0	-1.490611E+1	1.168123E+1	2.256770E+1	6.498801E+0	2.103336E+1	6.506839E+0	-1.436848E+1	1.205756E+0	1.297020E+1	2.085016E+1	-1.504207E+1	2.543444E+1	-5.543967E+0
9/12/2022  09:32:59.484925	-1.468926E+1	2.362258E+1	1.060325E+1	3.578879E-2	-1.527230E+0	3.358333E+0	-1.568556E+1	1.241051E+1	2.151173E+1	6.901415E+0	1.941959E+1	3.060306E+0	-1.618496E+1	-7.334551E-1	1.048979E+1	1.797087E+1	-1.761247E+1	2.313847E+1	-5.322901E+0
9/12/2022  09:32:59.488925	-1.647285E+1	2.157399E+1	8.962689E+0	-1.383442E+0	5.902727E-2	2.884247E+0	-1.414724E+1	1.459754E+1	2.252144E+1	8.743233E+0	1.962021E+1	1.382577E+0	-1.529811E+1	-1.217292E+0	9.168036E+0	1.360229E+1	-2.093336E+1	1.792253E+1	-6.150780E+0
9/12/2022  09:32:59.492925	-1.867143E+1	1.617559E+1	5.880129E+0	-1.469574E+0	1.776487E+0	4.135146E+0	-1.075244E+1	1.783224E+1	2.558022E+1	1.139598E+1	2.186330E+1	2.833999E+0	-1.165017E+1	3.848905E-2	9.963335E+0	9.746016E+0	-2.338202E+1	1.240742E+1	-6.942576E+0
9/12/2022  09:32:59.496925	-2.022847E+1	9.789181E+0	2.729766E+0	-2.227477E-1	2.957718E+0	6.665227E+0	-7.184778E+0	2.099159E+1	2.935789E+1	1.383131E+1	2.527745E+1	6.984467E+0	-6.920585E+0	2.327184E+0	1.252800E+1	7.509571E+0	-2.442288E+1	8.352472E+0	-7.359126E+0
9/12/2022  09:32:59.500925	-2.155387E+1	3.974629E+0	9.971912E-2	1.569447E+0	3.251871E+0	9.171038E+0	-5.268728E+0	2.295697E+1	3.211370E+1	1.542576E+1	2.835821E+1	1.177161E+1	-3.566468E+0	4.367388E+0	1.539043E+1	6.563732E+0	-2.477694E+1	5.841935E+0	-7.927945E+0
9/12/2022  09:32:59.504925	-2.356541E+1	-7.369329E-1	-2.045926E+0	3.009269E+0	2.922012E+0	1.052282E+1	-5.645473E+0	2.344569E+1	3.296534E+1	1.628108E+1	2.997146E+1	1.494710E+1	-2.997152E+0	5.205471E+0	1.698304E+1	5.833782E+0	-2.552083E+1	3.844470E+0	-9.350140E+0
9/12/2022  09:32:59.508925	-2.642359E+1	-4.397941E+0	-3.820923E+0	3.692031E+0	2.629790E+0	1.059778E+1	-7.269762E+0	2.321861E+1	3.250780E+1	1.687628E+1	3.013862E+1	1.566082E+1	-4.411501E+0	4.886553E+0	1.673539E+1	4.652305E+0	-2.700553E+1	1.431562E+0	-1.168919E+1
9/12/2022  09:32:59.512925	-2.919105E+1	-7.098752E+0	-5.061936E+0	3.832133E+0	2.854053E+0	1.020446E+1	-8.198767E+0	2.341482E+1	3.227019E+1	1.747693E+1	2.996897E+1	1.491419E+1	-5.397202E+0	4.341341E+0	1.541486E+1	3.311054E+0	-2.855258E+1	-1.414013E+0	-1.416485E+1
9/12/2022  09:32:59.516925	-3.062853E+1	-8.723735E+0	-5.402237E+0	3.935400E+0	3.440222E+0	1.020563E+1	-7.114356E+0	2.452596E+1	3.344268E+1	1.788465E+1	3.076400E+1	1.456063E+1	-3.920461E+0	4.578115E+0	1.449302E+1	2.609031E+0	-2.912552E+1	-3.931741E+0	-1.569413E+1
9/12/2022  09:32:59.520925	-3.025289E+1	-9.034358E+0	-4.572262E+0	4.361802E+0	3.697771E+0	1.065178E+1	-4.399402E+0	2.588503E+1	3.590146E+1	1.772293E+1	3.298115E+1	1.572199E+1	-9.261207E-2	5.839732E+0	1.504886E+1	2.935043E+0	-2.831014E+1	-5.343610E+0	-1.568254E+1
9/12/2022  09:32:59.524925	-2.863340E+1	-7.885221E+0	-2.591068E+0	5.118802E+0	3.004659E+0	1.071092E+1	-1.904284E+0	2.616063E+1	3.830761E+1	1.692771E+1	3.586130E+1	1.792202E+1	3.796856E+0	7.404896E+0	1.702280E+1	3.792346E+0	-2.672160E+1	-5.499480E+0	-1.441345E+1
9/12/2022  09:32:59.528925	-2.673733E+1	-5.412884E+0	2.726481E-1	5.970782E+0	1.431197E+0	9.463077E+0	-1.554681E+0	2.451385E+1	3.917408E+1	1.593679E+1	3.799837E+1	1.958620E+1	5.080957E+0	8.176879E+0	1.931595E+1	4.194162E+0	-2.551746E+1	-4.921163E+0	-1.278292E+1
9/12/2022  09:32:59.532925	-2.507339E+1	-2.150310E+0	3.622329E+0	6.694666E+0	-1.487590E-1	6.859420E+0	-3.857369E+0	2.148869E+1	3.802163E+1	1.538490E+1	3.839221E+1	1.941252E+1	2.911844E+0	7.569226E+0	2.058484E+1	3.529797E+0	-2.548209E+1	-4.346587E+0	-1.167726E+1
9/12/2022  09:32:59.536925	-2.350708E+1	9.707922E-1	6.961908E+0	7.250132E+0	-5.884474E-1	3.993789E+0	-7.440511E+0	1.887108E+1	3.571176E+1	1.558958E+1	3.717083E+1	1.745120E+1	-9.424088E-1	5.983904E+0	2.012036E+1	2.093992E+0	-2.646420E+1	-4.236534E+0	-1.150911E+1
9/12/2022  09:32:59.540925	-2.185883E+1	2.835489E+0	9.662895E+0	7.762261E+0	7.447280E-1	2.415180E+0	-9.970472E+0	1.854838E+1	3.374690E+1	1.630495E+1	3.546094E+1	1.505328E+1	-3.366181E+0	4.530321E+0	1.822747E+1	8.250044E-1	-2.757344E+1	-4.589695E+0	-1.218249E+1
9/12/2022  09:32:59.544925	-2.054210E+1	2.647342E+0	1.107418E+1	8.383830E+0	3.511971E+0	3.011969E+0	-9.756647E+0	2.118817E+1	3.315667E+1	1.696176E+1	3.456159E+1	1.382167E+1	-2.223912E+0	4.235236E+0	1.594547E+1	5.388792E-1	-2.787268E+1	-5.040751E+0	-1.334086E+1
9/12/2022  09:32:59.548925	-2.042838E+1	5.509487E-1	1.087663E+1	9.171792E+0	6.596491E+0	5.345220E+0	-6.881624E+0	2.570456E+1	3.386008E+1	1.716297E+1	3.508006E+1	1.447288E+1	2.085679E+0	5.354035E+0	1.439963E+1	1.377054E+0	-2.694867E+1	-5.003707E+0	-1.456694E+1
9/12/2022  09:32:59.552925	-2.193033E+1	-2.054862E+0	9.474477E+0	1.005725E+1	8.772866E+0	7.934133E+0	-3.096947E+0	2.988925E+1	3.492931E+1	1.698328E+1	3.664529E+1	1.648400E+1	7.013341E+0	7.259868E+0	1.423740E+1	2.925088E+0	-2.496902E+1	-3.747136E+0	-1.538378E+1
9/12/2022  09:32:59.556925	-2.418679E+1	-2.934684E+0	8.021333E+0	1.089500E+1	9.359203E+0	9.245661E+0	-6.400589E-1	3.173851E+1	3.542254E+1	1.682123E+1	3.831227E+1	1.866970E+1	9.784750E+0	8.918507E+0	1.543100E+1	4.788406E+0	-2.235792E+1	-5.433289E-1	-1.521904E+1
9/12/2022  09:32:59.560925	-2.530316E+1	-1.702982E-1	7.861764E+0	1.153476E+1	8.445759E+0	8.637812E+0	-8.433384E-1	3.056081E+1	3.505114E+1	1.697181E+1	3.925267E+1	2.008627E+1	9.318539E+0	9.550250E+0	1.742956E+1	6.976418E+0	-1.952758E+1	4.926447E+0	-1.358707E+1
9/12/2022  09:32:59.564925	-2.369878E+1	6.533534E+0	9.644467E+0	1.187610E+1	6.663311E+0	6.621990E+0	-3.436497E+0	2.719724E+1	3.419550E+1	1.733423E+1	3.919763E+1	2.051031E+1	6.732356E+0	9.025477E+0	1.946158E+1	9.660628E+0	-1.693039E+1	1.201243E+1	-1.050356E+1
9/12/2022  09:32:59.568925	-1.953100E+1	1.526736E+1	1.273242E+1	1.190374E+1	4.771958E+0	4.380847E+0	-6.866733E+0	2.336385E+1	3.339982E+1	1.752559E+1	3.839849E+1	2.023241E+1	4.249214E+0	7.810892E+0	2.080695E+1	1.253085E+1	-1.526451E+1	1.882892E+1	-6.810558E+0
9/12/2022  09:32:59.572925	-1.492522E+1	2.261054E+1	1.543227E+1	1.170679E+1	3.375373E+0	3.001111E+0	-9.277729E+0	2.067714E+1	3.289100E+1	1.728341E+1	3.728744E+1	1.953364E+1	3.535122E+0	6.612533E+0	2.098121E+1	1.444901E+1	-1.543359E+1	2.273557E+1	-4.014325E+0
9/12/2022  09:32:59.576925	-1.264189E+1	2.534980E+1	1.600227E+1	1.146849E+1	2.843371E+0	2.965080E+0	-9.480336E+0	1.997736E+1	3.254213E+1	1.677129E+1	3.619347E+1	1.841269E+1	4.756752E+0	5.999792E+0	1.985458E+1	1.392047E+1	-1.807382E+1	2.156739E+1	-3.558067E+0
9/12/2022  09:32:59.580925	-1.412377E+1	2.224210E+1	1.379430E+1	1.140986E+1	3.311377E+0	4.115519E+0	-7.424246E+0	2.119441E+1	3.221300E+1	1.649352E+1	3.530084E+1	1.678425E+1	6.870709E+0	6.202075E+0	1.770888E+1	1.018936E+1	-2.292525E+1	1.499036E+1	-5.929170E+0
9/12/2022  09:32:59.584925	-1.844872E+1	1.473081E+1	9.730901E+0	1.169698E+1	4.622832E+0	5.920366E+0	-4.082260E+0	2.359416E+1	3.203512E+1	1.688378E+1	3.474636E+1	1.485689E+1	8.623138E+0	7.095723E+0	1.518287E+1	4.132693E+0	-2.858990E+1	5.083626E+0	-1.022386E+1
9/12/2022  09:32:59.588925	-2.303029E+1	6.153593E+0	5.764694E+0	1.235525E+1	6.256319E+0	7.742896E+0	-9.510868E-1	2.612092E+1	3.230569E+1	1.792803E+1	3.463451E+1	1.322119E+1	9.330779E+0	8.305797E+0	1.306666E+1	-1.846493E+0	-3.300849E+1	-4.386137E+0	-1.453754E+1
9/12/2022  09:32:59.592925	-2.551297E+1	-7.081410E-2	3.684878E+0	1.323868E+1	7.414173E+0	8.991252E+0	5.739205E-1	2.770912E+1	3.309224E+1	1.915147E+1	3.490135E+1	1.248485E+1	8.955324E+0	9.364710E+0	1.199773E+1	-5.020163E+0	-3.445235E+1	-9.722942E+0	-1.698494E+1
9/12/2022  09:32:59.596925	-2.537129E+1	-2.172322E+0	4.082424E+0	1.407073E+1	7.368833E+0	9.230711E+0	-2.352997E-1	2.760950E+1	3.398516E+1	1.997968E+1	3.519590E+1	1.276741E+1	7.729745E+0	9.906684E+0	1.220578E+1	-3.886389E+0	-3.241294E+1	-9.121677E+0	-1.670986E+1
9/12/2022  09:32:59.600925	-2.401532E+1	-6.871667E-1	6.136162E+0	1.453659E+1	5.917453E+0	8.356070E+0	-3.082941E+0	2.574220E+1	3.432744E+1	2.016789E+1	3.500412E+1	1.354712E+1	5.917370E+0	9.852374E+0	1.345429E+1	9.695749E-1	-2.782303E+1	-3.498199E+0	-1.425835E+1
9/12/2022  09:32:59.604925	-2.344801E+1	2.217612E+0	8.279619E+0	1.439445E+1	3.619257E+0	6.750136E+0	-6.669009E+0	2.289918E+1	3.378982E+1	1.995221E+1	3.402969E+1	1.405838E+1	3.949198E+0	9.479314E+0	1.521237E+1	7.266279E+0	-2.251212E+1	4.126097E+0	-1.113695E+1
9/12/2022  09:32:59.608925	-2.464860E+1	4.198674E+0	9.222875E+0	1.358263E+1	1.579462E+0	5.223638E+0	-9.192227E+0	2.053142E+1	3.278131E+1	1.983060E+1	3.255647E+1	1.393515E+1	2.623700E+0	9.282180E+0	1.694266E+1	1.235792E+1	-1.829967E+1	1.027325E+1	-8.910816E+0
9/12/2022  09:32:59.612925	-2.695518E+1	4.036727E+0	8.646928E+0	1.229835E+1	8.600834E-1	4.634040E+0	-9.215360E+0	2.005906E+1	3.226452E+1	2.018899E+1	3.143915E+1	1.354624E+1	2.892045E+0	9.652035E+0	1.832309E+1	1.459491E+1	-1.628650E+1	1.271069E+1	-8.431315E+0
9/12/2022  09:32:59.616925	-2.878938E+1	2.080251E+0	7.208415E+0	1.100111E+1	1.888579E+0	5.361376E+0	-6.481195E+0	2.202915E+1	3.304193E+1	2.108005E+1	3.161738E+1	1.370657E+1	5.181349E+0	1.056569E+1	1.928220E+1	1.388830E+1	-1.665551E+1	1.128674E+1	-9.597250E+0
9/12/2022  09:32:59.620925	-2.896519E+1	-2.679259E-1	5.987747E+0	1.028186E+1	4.251918E+0	7.015026E+0	-2.166365E+0	2.567925E+1	3.506023E+1	2.228241E+1	3.344271E+1	1.497423E+1	8.798476E+0	1.152334E+1	1.986895E+1	1.129422E+1	-1.889878E+1	7.570550E+0	-1.164681E+1
9/12/2022  09:32:59.624925	-2.747565E+1	-1.569493E+0	5.813738E+0	1.058931E+1	6.984836E+0	8.636871E+0	1.680334E+0	2.928135E+1	3.731026E+1	2.350552E+1	3.631290E+1	1.710333E+1	1.207737E+1	1.182754E+1	2.009038E+1	8.100902E+0	-2.217488E+1	3.673773E+0	-1.366960E+1
9/12/2022  09:32:59.628925	-2.525369E+1	-1.223677E+0	6.853673E+0	1.191920E+1	9.113408E+0	9.303253E+0	3.257943E+0	3.111680E+1	3.843592E+1	2.450834E+1	3.892789E+1	1.910906E+1	1.337947E+1	1.104714E+1	1.985536E+1	5.117933E+0	-2.557389E+1	1.031645E+0	-1.500229E+1
9/12/2022  09:32:59.632925	-2.332479E+1	2.713361E-1	8.602306E+0	1.366949E+1	1.007651E+1	8.705805E+0	2.026158E+0	3.045864E+1	3.759990E+1	2.504446E+1	4.003685E+1	1.991425E+1	1.227925E+1	9.351963E+0	1.906755E+1	2.561775E+0	-2.827247E+1	-1.664178E-1	-1.536375E+1
9/12/2022  09:32:59.636925	-2.217621E+1	1.742774E+0	1.017470E+1	1.483597E+1	9.808317E+0	7.292814E+0	-1.032114E+0	2.790518E+1	3.496804E+1	2.477271E+1	3.918069E+1	1.909285E+1	9.980903E+0	7.474792E+0	1.779183E+1	4.228356E-1	-2.966806E+1	-6.655305E-1	-1.479199E+1
9/12/2022  09:32:59.640925	-2.178229E+1	2.159713E+0	1.073062E+1	1.453190E+1	8.559654E+0	5.891073E+0	-4.064614E+0	2.487037E+1	3.151113E+1	2.334489E+1	3.693592E+1	1.716717E+1	8.538964E+0	6.313584E+0	1.635977E+1	-1.108770E+0	-2.951654E+1	-1.258384E+0	-1.351711E+1
9/12/2022  09:32:59.644925	-2.201532E+1	1.361699E+0	9.881708E+0	1.256821E+1	6.703145E+0	5.125754E+0	-5.481093E+0	2.264275E+1	2.837179E+1	2.071390E+1	3.452591E+1	1.527229E+1	9.402602E+0	6.434159E+0	1.531586E+1	-1.519181E+0	-2.798617E+1	-1.947844E+0	-1.184981E+1
9/12/2022  09:32:59.648925	-2.285314E+1	2.723213E-1	7.949474E+0	9.714052E+0	4.683576E+0	5.084442E+0	-4.825189E+0	2.170361E+1	2.632621E+1	1.744307E+1	3.309830E+1	1.446344E+1	1.237856E+1	7.786891E+0	1.520618E+1	-2.129804E-1	-2.554360E+1	-1.732517E+0	-1.009280E+1
