waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]	[8]	[9]	[10]	[11]	[12]	[13]	[14]	[15]	[16]	[17]	[18]
t0	9/12/2022  09:41:14.337470	9/12/2022  09:41:14.337470	9/12/2022  09:41:14.337470	9/12/2022  09:41:14.337470	9/12/2022  09:41:14.337470	9/12/2022  09:41:14.337470	9/12/2022  09:41:14.337470	9/12/2022  09:41:14.337470	9/12/2022  09:41:14.337470	9/12/2022  09:41:14.337470	9/12/2022  09:41:14.337470	9/12/2022  09:41:14.337470	9/12/2022  09:41:14.337470	9/12/2022  09:41:14.337470	9/12/2022  09:41:14.337470	9/12/2022  09:41:14.337470	9/12/2022  09:41:14.337470	9/12/2022  09:41:14.337470	9/12/2022  09:41:14.337470
delta t	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000	0.004000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]	Y[8]	Y[9]	Y[10]	Y[11]	Y[12]	Y[13]	Y[14]	Y[15]	Y[16]	Y[17]	Y[18]
9/12/2022  09:41:14.337470	5.646462E+1	3.107160E+1	3.334568E+1	3.902211E+1	2.056812E+1	3.060506E+1	1.843721E+1	3.063616E+1	3.563344E+1	3.285237E+1	4.331219E+1	2.675368E+1	3.328353E+1	2.252803E+1	2.265743E+1	3.379629E+1	3.903999E+1	3.152743E+1	2.756619E+1
9/12/2022  09:41:14.341470	4.945417E+1	2.289110E+1	2.606696E+1	2.452411E+1	1.045146E+1	2.361102E+1	2.773783E+0	1.344979E+1	7.730317E+0	1.398923E+1	1.068729E+1	7.157214E+0	1.609746E+1	1.116201E+1	6.469594E+0	2.297963E+1	2.690870E+1	2.260739E+1	1.897570E+1
9/12/2022  09:41:14.345470	2.433789E+1	6.955464E+0	9.970366E+0	4.508604E+0	-7.447309E-1	9.479916E+0	-1.240340E+1	-6.272895E+0	-1.621455E+1	-5.196466E+0	-1.741257E+1	-1.436219E+1	-5.796205E+0	-3.835862E+0	-1.341038E+1	2.830825E+0	5.532211E+0	4.819291E+0	5.551874E+0
9/12/2022  09:41:14.349470	-3.761543E+0	-7.866149E+0	-5.867569E+0	-1.111262E+1	-6.790822E+0	-3.066682E+0	-1.994435E+1	-1.921119E+1	-2.799429E+1	-1.664544E+1	-3.133150E+1	-2.754584E+1	-2.186829E+1	-1.483021E+1	-2.705606E+1	-1.590645E+1	-1.363948E+1	-1.217641E+1	-5.198614E+0
9/12/2022  09:41:14.353470	-1.936448E+1	-1.437642E+1	-1.368863E+1	-1.612894E+1	-5.470868E+0	-7.484280E+0	-1.801054E+1	-2.096749E+1	-2.698803E+1	-1.790234E+1	-3.005983E+1	-2.812563E+1	-2.586828E+1	-1.751025E+1	-2.948385E+1	-2.458276E+1	-2.175691E+1	-2.033924E+1	-8.353731E+0
9/12/2022  09:41:14.357470	-1.692763E+1	-1.160939E+1	-1.195177E+1	-1.138503E+1	2.496595E-1	-3.561744E+0	-1.075259E+1	-1.448155E+1	-1.975783E+1	-1.298071E+1	-2.085389E+1	-2.009910E+1	-1.945150E+1	-1.319536E+1	-2.329435E+1	-2.198661E+1	-1.793316E+1	-1.831912E+1	-4.498939E+0
9/12/2022  09:41:14.361470	-3.416503E+0	-4.710299E+0	-5.466428E+0	-3.094268E+0	4.918569E+0	3.339814E+0	-4.722107E+0	-7.067388E+0	-1.473954E+1	-8.562382E+0	-1.338692E+1	-1.205846E+1	-1.010621E+1	-7.111179E+0	-1.588650E+1	-1.412876E+1	-8.737970E+0	-1.148520E+1	1.402026E+0
9/12/2022  09:41:14.365470	8.222255E+0	-4.876747E-1	-1.007006E+0	2.204619E+0	4.924572E+0	6.990370E+0	-3.957465E+0	-4.596912E+0	-1.615989E+1	-8.705036E+0	-1.298093E+1	-1.059006E+1	-5.284898E+0	-4.250961E+0	-1.364886E+1	-9.017723E+0	-2.648463E+0	-7.221640E+0	4.068203E+0
9/12/2022  09:41:14.369470	9.159426E+0	-2.231631E+0	-2.053552E+0	2.062934E+0	1.061682E+0	5.022811E+0	-7.508729E+0	-7.417562E+0	-2.170442E+1	-1.220693E+1	-1.785674E+1	-1.582112E+1	-7.336470E+0	-6.050736E+0	-1.759175E+1	-1.066104E+1	-3.904675E+0	-9.306850E+0	1.689826E+0
9/12/2022  09:41:14.373470	5.249360E-1	-7.733395E+0	-6.705685E+0	-1.194659E+0	-2.532226E+0	8.121900E-2	-1.103826E+1	-1.099166E+1	-2.538034E+1	-1.445489E+1	-2.198608E+1	-2.227900E+1	-1.286775E+1	-1.017048E+1	-2.347752E+1	-1.679321E+1	-1.027009E+1	-1.562078E+1	-3.297905E+0
9/12/2022  09:41:14.377470	-8.960867E+0	-1.171958E+1	-1.004286E+1	-3.459492E+0	-1.996472E+0	-3.106140E+0	-1.085652E+1	-1.037168E+1	-2.296914E+1	-1.192367E+1	-2.078621E+1	-2.397054E+1	-1.647959E+1	-1.309123E+1	-2.588805E+1	-2.163803E+1	-1.585712E+1	-2.058018E+1	-6.689713E+0
9/12/2022  09:41:14.381470	-1.087044E+1	-1.041465E+1	-8.618799E+0	-2.636375E+0	3.083948E+0	-1.949142E+0	-6.975074E+0	-4.645422E+0	-1.563394E+1	-5.479324E+0	-1.496589E+1	-1.940365E+1	-1.546770E+1	-1.313423E+1	-2.273881E+1	-2.103935E+1	-1.625063E+1	-1.997127E+1	-5.986735E+0
9/12/2022  09:41:14.385470	-3.756584E+0	-4.473847E+0	-3.286302E+0	-1.134217E-1	9.437687E+0	2.048581E+0	-2.809089E+0	2.261419E+0	-8.957251E+0	1.858549E-1	-9.665025E+0	-1.260187E+1	-1.166998E+1	-1.147924E+1	-1.671176E+1	-1.570003E+1	-1.173065E+1	-1.420296E+1	-2.099030E+0
9/12/2022  09:41:14.389470	6.465620E+0	1.869573E+0	1.786235E+0	9.767790E-1	1.280395E+1	4.993384E+0	-2.034242E+0	4.903027E+0	-8.418262E+0	3.832384E-1	-9.952796E+0	-9.566177E+0	-9.295353E+0	-1.064077E+1	-1.276107E+1	-1.015017E+1	-6.359778E+0	-7.595892E+0	1.821211E+0
9/12/2022  09:41:14.393470	1.204884E+1	4.409059E+0	2.778053E+0	-1.151476E+0	1.125417E+1	4.215963E+0	-5.376885E+0	8.693935E-1	-1.504190E+1	-5.714595E+0	-1.654684E+1	-1.327012E+1	-1.093407E+1	-1.198048E+1	-1.397097E+1	-8.685596E+0	-4.208273E+0	-4.663553E+0	3.136582E+0
9/12/2022  09:41:14.397470	9.780203E+0	2.186568E+0	-6.718254E-1	-5.291553E+0	6.489166E+0	5.882023E-1	-9.992139E+0	-7.171059E+0	-2.459685E+1	-1.431861E+1	-2.516741E+1	-2.125480E+1	-1.525432E+1	-1.446465E+1	-1.915128E+1	-1.185394E+1	-6.111773E+0	-6.637835E+0	1.675917E+0
9/12/2022  09:41:14.401470	2.954885E+0	-2.200098E+0	-5.431148E+0	-8.364053E+0	2.250702E+0	-2.347729E+0	-1.181189E+1	-1.350243E+1	-3.076672E+1	-1.987586E+1	-2.983566E+1	-2.760233E+1	-1.822091E+1	-1.563426E+1	-2.393796E+1	-1.632612E+1	-9.523236E+0	-1.098362E+1	-5.912088E-1
9/12/2022  09:41:14.405470	-2.166712E+0	-5.132487E+0	-7.711605E+0	-8.147499E+0	1.322638E+0	-1.515739E+0	-8.806900E+0	-1.370332E+1	-2.965595E+1	-1.914542E+1	-2.731380E+1	-2.751954E+1	-1.660635E+1	-1.381620E+1	-2.430020E+1	-1.799548E+1	-1.119180E+1	-1.396836E+1	-1.601206E+0
9/12/2022  09:41:14.409470	-1.904686E+0	-4.970097E+0	-6.204379E+0	-5.154744E+0	3.574966E+0	3.071967E+0	-2.497911E+0	-7.813215E+0	-2.220821E+1	-1.329608E+1	-1.921962E+1	-2.083912E+1	-1.072623E+1	-9.622269E+0	-1.957815E+1	-1.549677E+1	-1.008361E+1	-1.385910E+1	-1.040620E+0
9/12/2022  09:41:14.413470	2.107409E+0	-3.001114E+0	-2.887849E+0	-2.070610E+0	6.453771E+0	8.390346E+0	3.360653E+0	1.546640E-2	-1.301432E+1	-6.599422E+0	-1.044259E+1	-1.184336E+1	-4.157441E+0	-5.499279E+0	-1.277270E+1	-1.118345E+1	-8.024410E+0	-1.203946E+1	-4.284455E-1
9/12/2022  09:41:14.417470	4.997355E+0	-1.801995E+0	-1.022211E+0	-1.351094E+0	7.259903E+0	1.096356E+1	5.665346E+0	4.820795E+0	-6.833130E+0	-3.047271E+0	-5.442661E+0	-5.845273E+0	-8.301768E-1	-3.790759E+0	-8.104474E+0	-8.904835E+0	-7.725597E+0	-1.132491E+1	-1.521525E+0
9/12/2022  09:41:14.421470	3.298615E+0	-2.702714E+0	-2.238084E+0	-3.134473E+0	5.232302E+0	9.636224E+0	4.032857E+0	4.324800E+0	-5.639148E+0	-3.679043E+0	-5.422560E+0	-5.391793E+0	-2.019663E+0	-4.970795E+0	-7.916088E+0	-1.062542E+1	-1.013837E+1	-1.317637E+1	-4.564361E+0
9/12/2022  09:41:14.425470	-2.045818E+0	-4.651430E+0	-5.245237E+0	-5.244817E+0	1.847158E+0	6.255004E+0	5.662982E-1	1.883382E-2	-8.163094E+0	-6.516254E+0	-8.296589E+0	-8.940726E+0	-5.666467E+0	-7.456479E+0	-1.125670E+1	-1.477142E+1	-1.351895E+1	-1.631018E+1	-7.934871E+0
9/12/2022  09:41:14.429470	-6.765801E+0	-5.353658E+0	-7.137012E+0	-5.198945E+0	-6.444447E-1	3.866970E+0	-2.168277E+0	-4.591981E+0	-1.168751E+1	-8.719600E+0	-1.097069E+1	-1.266079E+1	-8.363337E+0	-9.016226E+0	-1.496217E+1	-1.759581E+1	-1.494487E+1	-1.782807E+1	-9.440210E+0
9/12/2022  09:41:14.433470	-7.179826E+0	-3.504216E+0	-6.005141E+0	-2.428253E+0	-1.031656E+0	4.135704E+0	-3.086294E+0	-6.798792E+0	-1.423226E+1	-8.901155E+0	-1.177662E+1	-1.356480E+1	-8.145986E+0	-8.502640E+0	-1.610983E+1	-1.629136E+1	-1.284871E+1	-1.576081E+1	-8.089489E+0
9/12/2022  09:41:14.437470	-3.361385E+0	-5.801451E-2	-2.566005E+0	1.172549E+0	1.618586E-1	6.182060E+0	-2.921205E+0	-6.267434E+0	-1.541202E+1	-7.739546E+0	-1.119102E+1	-1.144145E+1	-5.752065E+0	-6.504765E+0	-1.390334E+1	-1.122178E+1	-8.331508E+0	-1.077947E+1	-4.834623E+0
9/12/2022  09:41:14.441470	1.108076E+0	2.535221E+0	5.030869E-1	2.764272E+0	1.442840E+0	7.666074E+0	-2.990489E+0	-4.484732E+0	-1.574437E+1	-6.749012E+0	-1.069464E+1	-8.366617E+0	-3.518959E+0	-4.543895E+0	-9.783540E+0	-5.519018E+0	-4.185484E+0	-5.668094E+0	-1.733259E+0
9/12/2022  09:41:14.445470	2.337598E+0	2.362617E+0	8.044591E-1	8.092412E-1	1.677593E+0	6.965763E+0	-3.758613E+0	-3.039876E+0	-1.554541E+1	-6.632842E+0	-1.115788E+1	-6.635765E+0	-3.144567E+0	-3.669461E+0	-6.051377E+0	-2.535508E+0	-2.573003E+0	-3.119806E+0	-3.370140E-1
9/12/2022  09:41:14.449470	-6.667010E-1	-4.659195E-1	-1.927317E+0	-3.805149E+0	8.017418E-1	4.490092E+0	-4.539613E+0	-2.437604E+0	-1.462357E+1	-6.776786E+0	-1.223732E+1	-7.022557E+0	-4.354086E+0	-3.701571E+0	-4.273972E+0	-3.318070E+0	-3.393126E+0	-3.772495E+0	-6.733133E-1
9/12/2022  09:41:14.453470	-5.488922E+0	-4.081849E+0	-5.822920E+0	-8.562876E+0	-5.151120E-1	2.092830E+0	-4.463291E+0	-2.292858E+0	-1.291320E+1	-6.172645E+0	-1.307823E+1	-8.637974E+0	-5.510042E+0	-3.669475E+0	-4.585986E+0	-6.070808E+0	-4.651103E+0	-6.041893E+0	-1.558659E+0
9/12/2022  09:41:14.457470	-8.652472E+0	-6.475964E+0	-8.513637E+0	-1.121993E+1	-1.686888E+0	1.288782E+0	-3.615918E+0	-2.317383E+0	-1.113716E+1	-4.682336E+0	-1.337440E+1	-1.011835E+1	-5.392592E+0	-2.905069E+0	-6.068780E+0	-7.822349E+0	-4.357324E+0	-7.681219E+0	-1.797170E+0
9/12/2022  09:41:14.461470	-8.546563E+0	-6.961199E+0	-8.876261E+0	-1.120795E+1	-2.639896E+0	1.948861E+0	-3.161116E+0	-2.862446E+0	-1.057344E+1	-3.320712E+0	-1.365501E+1	-1.083427E+1	-4.401231E+0	-1.733841E+0	-7.584961E+0	-6.764846E+0	-2.222067E+0	-7.582434E+0	-1.140728E+0
9/12/2022  09:41:14.465470	-6.388868E+0	-6.284633E+0	-7.483224E+0	-9.553421E+0	-3.537867E+0	2.580473E+0	-4.279454E+0	-4.432435E+0	-1.197879E+1	-3.277153E+0	-1.457892E+1	-1.107338E+1	-4.083811E+0	-1.155662E+0	-8.356361E+0	-3.392006E+0	2.767859E-1	-6.316347E+0	-2.455712E-1
9/12/2022  09:41:14.469470	-4.652620E+0	-5.530249E+0	-5.652945E+0	-7.673549E+0	-4.269317E+0	1.806951E+0	-6.928007E+0	-6.774183E+0	-1.468662E+1	-4.663305E+0	-1.604679E+1	-1.127879E+1	-5.499148E+0	-1.855289E+0	-8.062246E+0	2.530636E-1	1.369531E+0	-5.171592E+0	1.621869E-1
9/12/2022  09:41:14.473470	-4.662687E+0	-5.023689E+0	-4.206954E+0	-6.269208E+0	-4.379728E+0	-3.708462E-1	-9.627484E+0	-8.656116E+0	-1.687229E+1	-6.261833E+0	-1.709988E+1	-1.129482E+1	-7.986910E+0	-3.467216E+0	-6.712812E+0	2.335256E+0	6.064531E-1	-4.783725E+0	2.433824E-2
9/12/2022  09:41:14.477470	-5.613025E+0	-4.295788E+0	-3.102800E+0	-5.225491E+0	-3.599158E+0	-2.640535E+0	-1.055748E+1	-8.775798E+0	-1.694743E+1	-6.604332E+0	-1.676219E+1	-1.043359E+1	-9.523182E+0	-4.759494E+0	-4.596969E+0	2.458098E+0	-8.161001E-1	-4.674368E+0	-9.649551E-2
9/12/2022  09:41:14.481470	-5.736278E+0	-3.015430E+0	-2.095004E+0	-4.359900E+0	-2.405814E+0	-3.609020E+0	-9.042644E+0	-7.044721E+0	-1.495365E+1	-5.424104E+0	-1.502771E+1	-8.272773E+0	-8.390098E+0	-4.577813E+0	-2.305712E+0	1.513174E+0	-1.220559E+0	-4.038462E+0	2.787556E-1
9/12/2022  09:41:14.485470	-4.301696E+0	-1.809268E+0	-1.529742E+0	-4.071075E+0	-1.922279E+0	-3.004070E+0	-6.137858E+0	-4.979363E+0	-1.270770E+1	-4.112659E+0	-1.302324E+1	-5.345308E+0	-4.706680E+0	-2.749178E+0	-6.117899E-1	5.559004E-1	2.819028E-3	-2.900381E+0	9.443393E-1
9/12/2022  09:41:14.489470	-2.439221E+0	-1.999432E+0	-2.302082E+0	-5.135726E+0	-3.049342E+0	-1.771934E+0	-3.801578E+0	-4.639653E+0	-1.246321E+1	-4.659056E+0	-1.214347E+1	-2.983516E+0	-4.898847E-1	-2.171305E-1	-1.097835E-1	-1.611200E-1	1.836767E+0	-2.429253E+0	1.141970E+0
9/12/2022  09:41:14.493470	-2.021568E+0	-4.384559E+0	-4.923081E+0	-7.825922E+0	-5.538947E+0	-1.080901E+0	-3.373721E+0	-6.891819E+0	-1.513004E+1	-7.913490E+0	-1.292202E+1	-2.390556E+0	1.808444E+0	1.648895E+0	-8.377954E-1	-1.200405E+0	2.506045E+0	-4.021428E+0	3.206567E-1
9/12/2022  09:41:14.497470	-3.736064E+0	-8.200807E+0	-8.628655E+0	-1.125682E+1	-7.906919E+0	-1.241959E+0	-4.653726E+0	-1.049935E+1	-1.950783E+1	-1.266853E+1	-1.465553E+1	-3.742306E+0	1.059618E+0	1.970494E+0	-2.232554E+0	-3.153360E+0	9.647916E-1	-7.936219E+0	-1.210173E+0
9/12/2022  09:41:14.501470	-6.244226E+0	-1.134137E+1	-1.153515E+1	-1.371913E+1	-8.431378E+0	-1.562699E+0	-6.311159E+0	-1.294127E+1	-2.317014E+1	-1.640082E+1	-1.610684E+1	-6.098973E+0	-1.905789E+0	8.021293E-1	-3.524444E+0	-5.882350E+0	-2.274601E+0	-1.272784E+1	-2.395006E+0
9/12/2022  09:41:14.505470	-7.279275E+0	-1.180607E+1	-1.190801E+1	-1.384742E+1	-6.516046E+0	-1.207749E+0	-7.182736E+0	-1.239324E+1	-2.427782E+1	-1.712072E+1	-1.662633E+1	-8.179290E+0	-5.190017E+0	-1.132014E+0	-4.272548E+0	-8.476563E+0	-5.596354E+0	-1.605244E+1	-2.270935E+0
9/12/2022  09:41:14.509470	-5.691709E+0	-9.208672E+0	-9.529390E+0	-1.166790E+1	-3.289094E+0	-1.701019E-1	-7.269365E+0	-9.256289E+0	-2.286237E+1	-1.484211E+1	-1.666388E+1	-9.307742E+0	-7.376601E+0	-3.055794E+0	-4.582014E+0	-9.894923E+0	-7.527012E+0	-1.625248E+1	-8.077062E-1
9/12/2022  09:41:14.513470	-2.548742E+0	-5.053454E+0	-5.952662E+0	-8.610896E+0	-8.678271E-1	6.266823E-1	-7.576892E+0	-5.926536E+0	-2.060569E+1	-1.150319E+1	-1.722593E+1	-9.749294E+0	-8.418474E+0	-4.569898E+0	-4.822881E+0	-9.684269E+0	-7.689249E+0	-1.346711E+1	1.003400E+0
9/12/2022  09:41:14.517470	-2.522490E-1	-1.535036E+0	-3.342398E+0	-6.440915E+0	-8.073049E-1	2.174302E-1	-9.012064E+0	-4.940420E+0	-1.940239E+1	-9.447118E+0	-1.881432E+1	-1.023828E+1	-9.246983E+0	-5.638641E+0	-5.137839E+0	-8.187203E+0	-6.766052E+0	-9.427641E+0	1.915767E+0
9/12/2022  09:41:14.521470	-4.513658E-1	1.124524E-1	-2.824072E+0	-5.980529E+0	-2.944710E+0	-1.376380E+0	-1.138056E+1	-6.986377E+0	-1.994159E+1	-9.714455E+0	-2.085544E+1	-1.121232E+1	-1.063042E+1	-6.321151E+0	-5.234966E+0	-6.170320E+0	-5.697537E+0	-6.173269E+0	1.409713E+0
9/12/2022  09:41:14.525470	-2.620222E+0	3.300966E-1	-3.713431E+0	-6.667519E+0	-5.549680E+0	-2.996572E+0	-1.340823E+1	-1.039146E+1	-2.141734E+1	-1.146897E+1	-2.216202E+1	-1.244701E+1	-1.238285E+1	-6.606116E+0	-4.690755E+0	-4.280856E+0	-4.930457E+0	-4.731275E+0	7.324190E-2
9/12/2022  09:41:14.529470	-4.560394E+0	4.911621E-1	-4.251019E+0	-7.251654E+0	-6.640106E+0	-3.289741E+0	-1.376677E+1	-1.247421E+1	-2.245347E+1	-1.288211E+1	-2.200442E+1	-1.333953E+1	-1.358199E+1	-6.503809E+0	-3.480501E+0	-2.774044E+0	-4.336849E+0	-4.710126E+0	-9.078056E-1
9/12/2022  09:41:14.533470	-4.349699E+0	1.475918E+0	-3.180371E+0	-6.962696E+0	-5.403666E+0	-1.923836E+0	-1.219072E+1	-1.163651E+1	-2.233029E+1	-1.262788E+1	-2.079627E+1	-1.347824E+1	-1.348241E+1	-6.223018E+0	-2.195751E+0	-1.607678E+0	-3.700315E+0	-4.929728E+0	-6.864421E-1
9/12/2022  09:41:14.537470	-1.981010E+0	2.897442E+0	-8.041181E-1	-6.115381E+0	-2.632596E+0	3.459661E-2	-9.709237E+0	-8.511540E+0	-2.146053E+1	-1.076031E+1	-1.974578E+1	-1.293368E+1	-1.221581E+1	-6.157626E+0	-1.671572E+0	-6.699239E-1	-3.154749E+0	-4.419485E+0	6.638899E-1
9/12/2022  09:41:14.541470	7.439064E-1	3.644941E+0	1.363773E+0	-5.658416E+0	7.483599E-2	9.752821E-1	-7.808519E+0	-5.315722E+0	-2.081767E+1	-8.392506E+0	-1.976953E+1	-1.205688E+1	-1.064984E+1	-6.619500E+0	-2.306230E+0	1.074296E-1	-3.105090E+0	-2.988021E+0	2.341591E+0
9/12/2022  09:41:14.545470	1.905245E+0	3.155234E+0	1.998981E+0	-6.124806E+0	1.605182E+0	1.263516E-1	-7.260655E+0	-4.027061E+0	-2.094662E+1	-6.630134E+0	-2.064556E+1	-1.108099E+1	-9.601350E+0	-7.548193E+0	-3.687028E+0	7.630014E-1	-3.754930E+0	-1.094706E+0	3.518283E+0
9/12/2022  09:41:14.549470	1.172471E+0	2.140714E+0	1.170562E+0	-6.962450E+0	2.057144E+0	-1.727334E+0	-7.599668E+0	-4.895591E+0	-2.147412E+1	-5.739080E+0	-2.117864E+1	-9.979435E+0	-9.175656E+0	-8.493250E+0	-4.901703E+0	1.288622E+0	-4.789683E+0	6.315403E-1	3.897106E+0
9/12/2022  09:41:14.553470	-5.488207E-3	2.018595E+0	2.967659E-1	-6.877360E+0	2.411159E+0	-2.818964E+0	-7.621340E+0	-6.409280E+0	-2.150057E+1	-5.174685E+0	-2.024756E+1	-8.705391E+0	-8.821900E+0	-8.925185E+0	-5.300090E+0	1.512213E+0	-5.600095E+0	1.719966E+0	3.695181E+0
9/12/2022  09:41:14.557470	1.461322E-1	3.521393E+0	8.985088E-1	-4.929385E+0	3.547884E+0	-1.787895E+0	-6.406733E+0	-6.599794E+0	-2.044148E+1	-4.281501E+0	-1.781723E+1	-7.488637E+0	-7.980810E+0	-8.618144E+0	-5.034646E+0	1.034681E+0	-5.860302E+0	1.861041E+0	3.192593E+0
9/12/2022  09:41:14.561470	1.986704E+0	5.780939E+0	3.223448E+0	-1.461468E+0	5.490391E+0	1.276784E+0	-3.993210E+0	-4.550485E+0	-1.853737E+1	-2.944188E+0	-1.503032E+1	-6.778152E+0	-6.658358E+0	-7.770526E+0	-4.873743E+0	-5.706517E-1	-5.879347E+0	8.184969E-1	2.369979E+0
9/12/2022  09:41:14.565470	4.019826E+0	6.808387E+0	5.902957E+0	1.929720E+0	7.443077E+0	4.964625E+0	-1.219768E+0	-9.585550E-1	-1.662760E+1	-1.642275E+0	-1.330766E+1	-6.801818E+0	-5.387395E+0	-6.771790E+0	-5.429820E+0	-3.327970E+0	-6.331167E+0	-1.467868E+0	1.008017E+0
9/12/2022  09:41:14.569470	4.151452E+0	5.057270E+0	6.920738E+0	3.392753E+0	8.471578E+0	7.655326E+0	9.723520E-1	2.510344E+0	-1.547915E+1	-9.797413E-1	-1.324919E+1	-7.183351E+0	-4.677623E+0	-5.855651E+0	-6.499141E+0	-6.549149E+0	-7.569641E+0	-4.623732E+0	-8.788168E-1
9/12/2022  09:41:14.573470	1.528906E+0	7.627052E-1	5.100862E+0	2.034814E+0	8.176193E+0	8.631175E+0	2.098104E+0	4.386890E+0	-1.531607E+1	-1.209537E+0	-1.427480E+1	-7.104853E+0	-4.558714E+0	-4.980558E+0	-7.150616E+0	-9.031115E+0	-9.172103E+0	-7.760007E+0	-2.758543E+0
9/12/2022  09:41:14.577470	-2.647133E+0	-4.104006E+0	9.566630E-1	-1.539392E+0	6.836981E+0	8.308125E+0	2.127118E+0	4.153163E+0	-1.591605E+1	-2.171728E+0	-1.526433E+1	-6.017508E+0	-4.698299E+0	-4.045299E+0	-6.547799E+0	-9.774649E+0	-1.018941E+1	-9.826844E+0	-3.803911E+0
9/12/2022  09:41:14.581470	-6.016281E+0	-7.258299E+0	-3.678225E+0	-5.692236E+0	5.050148E+0	7.547170E+0	1.117691E+0	2.197057E+0	-1.704761E+1	-3.587009E+0	-1.557291E+1	-4.311506E+0	-4.955930E+0	-3.201721E+0	-4.807139E+0	-8.743654E+0	-9.942061E+0	-1.024654E+1	-3.490376E+0
9/12/2022  09:41:14.585470	-6.857697E+0	-7.731890E+0	-6.846854E+0	-8.796672E+0	3.292798E+0	6.800452E+0	-9.802877E-1	-7.055408E-1	-1.870791E+1	-5.304897E+0	-1.550018E+1	-3.251993E+0	-5.740875E+0	-2.906244E+0	-3.105708E+0	-7.032737E+0	-8.674709E+0	-9.332714E+0	-2.059664E+0
9/12/2022  09:41:14.589470	-5.278003E+0	-6.392346E+0	-7.561735E+0	-1.008796E+1	1.792802E+0	5.889130E+0	-4.075695E+0	-3.803151E+0	-2.088472E+1	-7.225988E+0	-1.582661E+1	-4.055331E+0	-7.689162E+0	-3.588993E+0	-2.864777E+0	-6.209638E+0	-7.464006E+0	-8.104114E+0	-4.247770E-1
9/12/2022  09:41:14.593470	-2.890359E+0	-5.013492E+0	-6.109796E+0	-9.821065E+0	6.789111E-1	4.522548E+0	-7.526900E+0	-6.436408E+0	-2.312583E+1	-9.038838E+0	-1.689557E+1	-6.772474E+0	-1.085807E+1	-5.203275E+0	-4.637091E+0	-7.258565E+0	-7.412119E+0	-7.588683E+0	4.325603E-1
9/12/2022  09:41:14.597470	-1.416277E+0	-4.778616E+0	-3.591486E+0	-8.810468E+0	9.121438E-2	2.934730E+0	-1.013727E+1	-7.996307E+0	-2.448046E+1	-1.016943E+1	-1.813045E+1	-9.945940E+0	-1.420719E+1	-7.083715E+0	-7.615325E+0	-9.909945E+0	-8.785204E+0	-8.151292E+0	9.051799E-2
9/12/2022  09:41:14.601470	-1.477118E+0	-5.499555E+0	-1.225286E+0	-7.822278E+0	4.114857E-2	1.925287E+0	-1.079070E+1	-8.099186E+0	-2.406648E+1	-1.014360E+1	-1.846892E+1	-1.147243E+1	-1.600694E+1	-8.310107E+0	-1.018785E+1	-1.286498E+1	-1.081094E+1	-9.357940E+0	-1.141115E+0
9/12/2022  09:41:14.605470	-2.505125E+0	-6.109461E+0	1.015524E-1	-7.238847E+0	1.812532E-1	2.206879E+0	-9.310171E+0	-6.945633E+0	-2.187755E+1	-9.092574E+0	-1.734741E+1	-1.011841E+1	-1.503020E+1	-8.332389E+0	-1.110392E+1	-1.471902E+1	-1.228397E+1	-1.042239E+1	-2.576634E+0
9/12/2022  09:41:14.609470	-3.606281E+0	-5.831667E+0	-3.232523E-2	-7.073062E+0	-1.474801E-1	3.673995E+0	-6.780049E+0	-5.451015E+0	-1.908705E+1	-7.874070E+0	-1.534373E+1	-6.523155E+0	-1.161620E+1	-7.354590E+0	-1.031041E+1	-1.484740E+1	-1.244837E+1	-1.079597E+1	-3.669406E+0
9/12/2022  09:41:14.613470	-4.404189E+0	-4.885658E+0	-1.541337E+0	-7.129854E+0	-1.444874E+0	5.329322E+0	-4.923720E+0	-4.802430E+0	-1.741958E+1	-7.543949E+0	-1.385522E+1	-2.843051E+0	-7.664048E+0	-6.148127E+0	-8.811162E+0	-1.359785E+1	-1.142911E+1	-1.039832E+1	-4.244586E+0
9/12/2022  09:41:14.617470	-5.083012E+0	-4.113290E+0	-3.762825E+0	-7.113087E+0	-3.481708E+0	6.011580E+0	-4.916890E+0	-5.619117E+0	-1.793537E+1	-8.506591E+0	-1.401892E+1	-1.234348E+0	-5.417470E+0	-5.434486E+0	-7.724160E+0	-1.175048E+1	-9.921993E+0	-9.383716E+0	-4.336296E+0
9/12/2022  09:41:14.621470	-5.754730E+0	-3.967908E+0	-5.525627E+0	-6.669817E+0	-5.196499E+0	5.315959E+0	-6.552761E+0	-7.378990E+0	-2.014651E+1	-1.005229E+1	-1.574494E+1	-2.304180E+0	-5.899639E+0	-5.339767E+0	-7.361116E+0	-9.809894E+0	-8.507443E+0	-7.795912E+0	-3.909386E+0
9/12/2022  09:41:14.625470	-5.972799E+0	-3.911477E+0	-5.596840E+0	-5.496192E+0	-5.328712E+0	3.893886E+0	-8.448694E+0	-8.696814E+0	-2.222496E+1	-1.076175E+1	-1.766263E+1	-4.709952E+0	-8.196968E+0	-5.360744E+0	-7.086385E+0	-7.762126E+0	-7.236762E+0	-5.537543E+0	-2.824905E+0
